id,acc_sum,lon1,lat1,lon2,lat2,cctv,cross,speedBump,parking,trafficLight,youth,baby,build,latM,lonM,youchiwon,elementry,academy,gym,school_zone
737,0,127.026826,37.18333114,127.0279469,37.18423702,0,0,0,0,0,0.0,0.0,0.0,37.18287805,127.02738625,0,0,0,0,0
738,0,127.0268203,37.18423252,127.0279413,37.1851384,0,0,0,0,0,0.0,0.0,0.0,37.18377943,127.02738055,0,0,0,0,0
739,0,127.02681470000002,37.18513391,127.02793570000001,37.18603979,0,0,0,0,0,0.0,0.0,0.0,37.18468082,127.02737495000002,1,0,0,0,0
740,0,127.02680910000001,37.18603529,127.02793009999999,37.18694117,0,0,0,0,0,0.0,0.0,0.0,37.1855822,127.02736935000001,1,0,0,0,0
741,0,127.02680349999999,37.18693667,127.02792450000001,37.18784255,0,0,0,0,0,0.0,0.0,0.0,37.18648358,127.02736374999999,0,0,0,0,0
742,0,127.02679779999998,37.18783806,127.0279189,37.18874394,0,0,0,0,0,0.0,0.0,0.0,37.18738497,127.02735804999999,0,0,0,0,0
743,0,127.0267922,37.18873944,127.0279133,37.18964532,0,0,0,0,0,0.0,0.0,0.0,37.18828635,127.02735245000001,1,0,0,0,0
744,0,127.0267866,37.18964082,127.0279077,37.1905467,0,0,0,0,0,0.0,0.0,0.0,37.18918773,127.02734685,2,0,0,0,0
745,0,127.026781,37.19054221,127.027902,37.19144809,0,0,0,0,0,0.0,0.0,0.0,37.190089119999996,127.02734125,1,0,0,1,0
746,0,127.0267753,37.19144359,127.02789640000002,37.19234947,0,0,0,0,0,0.0,0.0,0.0,37.1909905,127.02733555,1,0,2,3,0
747,0,127.02676969999999,37.19234497,127.02789080000001,37.19325085,0,0,0,0,0,0.0,0.0,3261.18,37.19189188,127.02732995,4,1,4,2,0
748,0,127.02676409999998,37.19324636,127.0278852,37.19415223,0,0,0,0,0,0.0,0.0,329.46,37.19279327000001,127.02732434999999,4,1,5,0,0
749,0,127.0267585,37.19414774,127.02787959999999,37.19505362,0,0,0,0,0,0.0,0.0,199.69,37.19369465,127.02731875,7,2,0,0,0
750,0,127.0267528,37.19504912,127.027874,37.195955,0,0,0,0,0,0.0,0.0,104.24,37.19459603,127.02731305,0,0,0,0,1
751,0,127.0267472,37.1959505,127.02786840000002,37.19685638,0,0,0,0,0,0.0,0.0,0.0,37.19549741,127.02730745000001,4,0,0,0,0
752,0,127.0267416,37.19685189,127.02786270000001,37.19775776,0,0,0,0,0,0.0,0.0,0.0,37.1963988,127.02730185,1,0,3,0,1
753,0,127.02673600000001,37.19775327,127.0278571,37.19865915,0,0,0,0,0,0.0,0.0,0.0,37.19730018,127.02729625000002,2,0,2,2,0
754,0,127.02673030000001,37.19865465,127.02785149999998,37.19956053,0,0,0,0,0,0.0,0.0,0.0,37.19820156,127.02729055000002,3,0,4,3,0
755,0,127.0267247,37.19955603,127.0278459,37.20046191,0,0,0,0,0,0.0,0.0,0.0,37.19910294,127.02728495000001,5,2,2,1,0
756,0,127.0267191,37.20045741,127.0278403,37.20136329,0,0,0,0,0,0.0,0.0,0.0,37.200004320000005,127.02727935,2,1,0,0,0
757,0,127.02815990000002,37.14998432,127.0292804,37.15089018,0,0,0,0,0,0.0,0.0,0.0,37.14953123000001,127.02872015000003,0,0,0,0,0
758,0,127.02815430000001,37.15088571,127.0292748,37.15179157,0,0,0,0,0,0.0,0.0,0.0,37.150432620000004,127.02871455000002,0,0,0,0,0
759,0,127.0281487,37.15178710000001,127.0292692,37.15269296,0,0,0,0,0,0.0,0.0,32.76,37.151334010000014,127.02870895000001,0,0,0,0,0
760,0,127.02814309999998,37.15268848,127.0292636,37.15359435,0,0,0,0,0,0.0,0.0,0.0,37.15223539,127.02870334999999,0,0,0,0,0
761,0,127.0281375,37.15358987,127.0292581,37.15449574,0,0,0,0,0,0.0,0.0,0.0,37.15313678,127.02869775,0,0,0,0,0
762,0,127.02813190000002,37.15449126,127.02925249999998,37.15539713,0,0,0,0,0,0.0,0.0,0.0,37.15403817000001,127.02869215000003,0,0,0,0,0
763,0,127.0281263,37.15539265,127.0292469,37.15629852,0,0,0,0,0,0.0,0.0,0.0,37.15493956,127.02868655,0,0,0,0,0
764,0,127.0281039,37.1589982,127.02922450000001,37.15990407,0,0,0,0,0,0.0,0.0,0.0,37.158545110000006,127.02866415000001,0,0,0,0,0
765,0,127.0280983,37.15989959,127.0292189,37.16080546,0,0,0,0,0,0.0,0.0,0.0,37.1594465,127.02865855,0,0,0,0,0
766,0,127.02809270000002,37.16080098,127.0292133,37.16170685,0,0,0,1,4,0.0,0.0,0.0,37.16034789,127.02865295000002,0,0,0,0,0
767,0,127.02808710000001,37.16170237,127.0292078,37.16260824,0,0,0,0,0,0.0,0.0,0.0,37.16124928000001,127.02864735000001,0,0,0,0,0
768,0,127.0280815,37.16260376,127.02920220000001,37.16350962,0,1,0,0,1,0.0,0.0,3146.77,37.16215067,127.02864175,0,0,0,0,0
769,0,127.0280759,37.16350514,127.0291966,37.16441101,0,0,0,1,0,0.0,0.0,1196.43,37.163052050000005,127.02863615000001,2,0,0,0,0
770,0,127.0280703,37.16440653,127.029191,37.1653124,0,0,0,0,0,0.0,0.0,0.0,37.16395344,127.02863055,2,0,0,0,0
771,0,127.02806470000002,37.16530792,127.0291854,37.16621378,0,0,0,0,0,0.0,0.0,0.0,37.164854829999996,127.02862495000002,3,0,0,0,0
772,0,127.02805910000001,37.1662093,127.0291798,37.16711517,0,0,0,0,0,0.0,0.0,0.0,37.16575621,127.02861935000001,4,0,0,0,0
773,0,127.0280535,37.16711069,127.02917420000001,37.16801656,0,0,0,0,0,0.0,0.0,0.0,37.16665760000001,127.02861375,4,0,0,4,0
774,0,127.0280479,37.16801208,127.0291686,37.16891795,0,0,0,0,0,197.0,118.0,10971.36,37.16755899,127.02860815000001,4,0,0,3,1
775,0,127.0280423,37.16891347,127.02916299999998,37.16981933,0,0,0,0,0,31.0,16.0,5652.67,37.16846038,127.02860255,11,0,0,4,0
776,0,127.02803670000002,37.16981485,127.0291574,37.17072072,0,0,0,0,2,66.0,46.0,4867.67,37.16936176,127.02859695000002,2,0,0,0,1
777,0,127.028031,37.17071624,127.0291518,37.17162211,1,3,0,57,7,0.0,0.0,1881.1,37.17026315,127.02859125,6,0,0,0,0
778,0,127.02802539999999,37.17161762,127.0291462,37.17252349,0,3,0,1,0,0.0,0.0,5366.35,37.17116453,127.02858565,0,0,0,3,0
779,0,127.02801979999998,37.17251901,127.02914059999999,37.17342488,0,0,0,0,0,0.0,0.0,0.0,37.17206592000001,127.02858004999999,0,0,0,0,0
780,0,127.0280142,37.1734204,127.0291351,37.17432626,0,0,0,0,0,0.0,0.0,0.0,37.172967310000004,127.02857445000001,0,0,0,0,0
781,0,127.02800859999999,37.17432178,127.0291295,37.17522765,0,0,0,0,0,0.0,0.0,0.0,37.173868690000006,127.02856885,0,0,0,0,0
782,0,127.028003,37.17522317,127.0291239,37.17612903,0,0,0,0,0,0.0,0.0,0.0,37.17477008,127.02856325,0,0,0,0,0
783,0,127.02799740000002,37.17612455,127.0291183,37.17703042,0,0,0,0,0,0.0,0.0,0.0,37.175671460000004,127.02855765000002,0,0,0,0,0
784,0,127.02799180000001,37.17702594,127.02911270000001,37.17793181,0,0,0,0,0,0.0,0.0,0.0,37.17657285,127.02855205000002,0,0,0,0,0
785,0,127.0279862,37.17792732,127.0291071,37.17883319,0,0,0,0,1,0.0,0.0,145.98,37.17747423,127.02854645000001,0,0,0,0,0
786,0,127.02798059999999,37.17882871,127.0291015,37.17973458,0,4,0,0,8,0.0,0.0,241.43,37.17837562,127.02854085,0,0,0,0,0
787,0,127.027975,37.17973009,127.0290959,37.18063596,0,1,0,0,0,0.0,0.0,175.0,37.179277,127.02853525,0,0,0,0,0
788,0,127.02796940000002,37.18063148,127.0290903,37.18153735,0,0,0,0,0,0.0,0.0,328.8,37.18017839000001,127.02852965000002,0,0,0,0,0
789,0,127.02796380000001,37.18153286,127.02908470000001,37.18243873,0,0,0,0,0,0.0,0.0,256.82,37.18107977,127.02852405000002,0,0,0,0,0
790,0,127.0279581,37.18243425,127.02907909999999,37.18334012,0,0,0,0,0,0.0,0.0,0.0,37.18198116000001,127.02851835000001,1,0,0,0,0
791,0,127.02795249999998,37.18333563,127.02907350000001,37.1842415,0,0,0,0,0,0.0,0.0,0.0,37.18288254000001,127.02851274999999,1,0,0,0,0
792,0,127.0279469,37.18423702,127.0290679,37.18514288,0,0,0,0,0,0.0,0.0,0.0,37.183783930000004,127.02850715000001,0,0,0,0,0
793,0,127.0279413,37.1851384,127.02906229999999,37.18604427,0,0,0,0,0,0.0,0.0,0.0,37.184685310000006,127.02850155,1,0,0,0,0
794,0,127.02793570000001,37.18603979,127.0290567,37.18694565,0,0,0,0,0,0.0,0.0,0.0,37.1855867,127.02849595000002,2,0,0,0,0
795,0,127.02793009999999,37.18694117,127.02905109999999,37.18784704,0,0,0,0,0,0.0,0.0,0.0,37.186488080000004,127.02849035,3,0,0,0,0
796,0,127.02792450000001,37.18784255,127.02904550000001,37.18874842,0,0,0,0,0,0.0,0.0,0.0,37.187389460000006,127.02848475000002,0,0,0,0,0
797,0,127.0279189,37.18874394,127.0290399,37.1896498,0,0,0,0,0,0.0,0.0,0.0,37.18829085,127.02847915000001,0,0,0,0,0
798,0,127.0279133,37.18964532,127.02903429999999,37.19055119,0,0,0,0,0,0.0,0.0,0.0,37.18919223,127.02847355,1,0,0,0,0
799,0,127.0279077,37.1905467,127.0290287,37.19145257,0,0,0,0,0,0.0,0.0,0.0,37.190093610000005,127.02846795,2,0,1,2,0
800,0,127.027902,37.19144809,127.02902309999999,37.19235395,0,0,0,0,0,0.0,0.0,0.0,37.190995,127.02846225,5,0,2,2,0
801,0,127.02789640000002,37.19234947,127.02901750000001,37.19325534,0,0,0,0,0,0.0,0.0,315.37,37.19189638,127.02845665000002,5,0,1,2,0
802,0,127.02789080000001,37.19325085,127.0290119,37.19415672,0,0,0,0,0,0.0,0.0,136.57,37.192797760000005,127.02845105000002,9,2,5,3,0
803,0,127.0278852,37.19415223,127.0290063,37.1950581,0,0,0,0,0,0.0,0.0,584.76,37.19369914000001,127.02844545,7,2,4,0,1
804,0,127.02787959999999,37.19505362,127.0290007,37.19595949,0,0,0,0,4,0.0,0.0,0.0,37.19460053,127.02843985,1,0,0,0,0
805,0,127.027874,37.195955,127.02899509999999,37.19686087,0,0,0,0,1,0.0,0.0,215.2,37.195501910000004,127.02843425,0,0,4,0,0
806,0,127.02786840000002,37.19685638,127.02898950000001,37.19776225,0,0,0,0,0,0.0,0.0,0.0,37.196403290000006,127.02842865000002,5,0,3,3,0
807,0,127.02786270000001,37.19775776,127.02898390000001,37.19866363,0,0,0,0,0,0.0,0.0,0.0,37.19730467000001,127.02842295000002,4,0,0,2,1
808,0,127.0278571,37.19865915,127.0289783,37.19956501,0,0,0,0,0,0.0,0.0,0.0,37.198206060000004,127.02841735000001,3,0,3,2,0
809,0,127.02785149999998,37.19956053,127.0289727,37.200466399999996,0,0,0,0,0,0.0,0.0,74.55,37.199107440000006,127.02841174999999,4,2,2,2,0
810,0,127.0278459,37.20046191,127.02896709999999,37.20136778,0,0,0,0,0,0.0,0.0,0.0,37.20000882000001,127.02840615000001,5,2,1,0,0
811,0,127.0293028,37.14728462,127.0304232,37.14819048,0,0,0,0,0,0.0,0.0,0.0,37.14683153,127.02986305,0,0,0,0,0
812,0,127.0292972,37.14818601,127.03041759999999,37.14909187,0,0,0,0,0,0.0,0.0,222.62,37.14773292000001,127.02985745000001,0,0,0,0,0
813,0,127.0292916,37.1490874,127.0304121,37.14999326,0,0,0,0,0,0.0,0.0,0.0,37.148634310000006,127.02985185,0,0,0,0,0
814,0,127.02928600000001,37.14998879,127.0304065,37.15089465,0,0,0,0,0,0.0,0.0,0.0,37.1495357,127.02984625000002,0,0,0,0,0
815,0,127.0292804,37.15089018,127.0304009,37.15179604,0,0,0,0,0,0.0,0.0,0.0,37.15043709,127.02984065000001,0,0,0,0,0
816,0,127.0292748,37.15179157,127.0303953,37.15269743,0,0,0,0,0,0.0,0.0,88.61,37.15133848000001,127.02983505,0,0,0,0,0
817,0,127.0292692,37.15269296,127.03038980000001,37.15359882,0,0,0,0,0,0.0,0.0,0.0,37.15223987,127.02982945000001,0,0,0,0,0
818,0,127.0292636,37.15359435,127.0303842,37.15450021,0,0,0,0,0,0.0,0.0,0.0,37.15314126,127.02982385,0,0,0,0,0
819,0,127.0292581,37.15449574,127.03037859999999,37.1554016,0,0,0,0,0,0.0,0.0,0.0,37.15404265000001,127.02981835000001,0,0,0,0,0
820,0,127.02925249999998,37.15539713,127.030373,37.15630299,0,0,0,0,0,0.0,0.0,0.0,37.154944040000004,127.02981274999999,0,0,0,0,0
821,0,127.0292469,37.15629852,127.03036750000001,37.15720437,0,0,0,0,0,0.0,0.0,0.0,37.15584543,127.02980715000001,0,0,0,0,0
822,0,127.0292413,37.15719991,127.03036189999999,37.15810576,0,0,0,0,0,0.0,0.0,0.0,37.15674682000001,127.02980155,0,0,0,0,0
823,0,127.0292357,37.1581013,127.03035630000001,37.15900715,0,0,0,0,0,0.0,0.0,0.0,37.157648210000005,127.02979595000001,0,0,0,0,0
824,0,127.02923009999999,37.15900268,127.0303507,37.15990854,0,0,0,0,0,0.0,0.0,0.0,37.15854959000001,127.02979035,0,0,0,0,0
825,0,127.02922450000001,37.15990407,127.0303452,37.16080993,0,0,0,0,0,0.0,0.0,0.0,37.15945098,127.02978475000002,0,0,0,0,0
826,0,127.0292189,37.16080546,127.03033959999999,37.16171132,0,0,0,0,0,0.0,0.0,0.0,37.16035237,127.02977915000001,0,0,0,0,0
827,0,127.0292133,37.16170685,127.03033400000001,37.162612700000004,0,0,0,0,0,0.0,0.0,8005.94,37.16125376000001,127.02977355,0,0,0,0,0
828,0,127.0292078,37.16260824,127.0303284,37.16351409,0,2,0,0,6,0.0,0.0,1420.21,37.162155150000004,127.02976805,1,0,0,0,0
829,0,127.02920220000001,37.16350962,127.0303229,37.16441548,0,0,0,0,0,0.0,0.0,2862.28,37.163056530000006,127.02976245000002,3,0,0,0,0
830,0,127.0291966,37.16441101,127.0303173,37.16531687,0,1,0,0,0,0.0,0.0,4195.78,37.16395792,127.02975685000001,4,0,0,0,0
831,0,127.029191,37.1653124,127.03031170000001,37.16621825,0,3,0,0,8,0.0,0.0,3052.71,37.16485931,127.02975125,3,0,0,0,0
832,0,127.0291854,37.16621378,127.0303061,37.16711964,0,1,0,0,0,0.0,0.0,0.0,37.16576069,127.02974565000001,3,0,0,3,0
833,0,127.0291798,37.16711517,127.0303005,37.16802103,0,0,0,0,0,0.0,0.0,0.0,37.16666208000001,127.02974005,0,0,0,0,1
834,0,127.02917420000001,37.16801656,127.030295,37.16892242,0,0,0,0,0,60.0,40.0,10587.77,37.167563470000005,127.02973445000002,0,0,0,0,0
835,0,127.0291686,37.16891795,127.03028940000002,37.169823799999996,0,0,0,0,0,110.0,71.0,8355.11,37.16846486,127.02972885000001,3,0,0,4,0
836,0,127.02916299999998,37.16981933,127.03028379999999,37.17072519,0,0,0,0,0,98.0,70.0,8386.81,37.16936624,127.02972324999999,12,0,0,3,0
837,0,127.0291574,37.17072072,127.03027820000001,37.17162658,0,1,0,21,0,0.0,0.0,0.0,37.17026763,127.02971765000001,3,0,0,4,1
838,0,127.0291518,37.17162211,127.0302727,37.17252796,0,0,0,0,0,0.0,0.0,3169.48,37.17116902000001,127.02971205,1,0,0,0,0
839,0,127.0291462,37.17252349,127.03026709999999,37.17342935,0,0,0,0,0,0.0,0.0,148.8,37.17207040000001,127.02970645,0,0,0,0,0
840,0,127.02914059999999,37.17342488,127.0302615,37.17433073,0,0,0,0,0,0.0,0.0,0.0,37.172971790000005,127.02970085,0,0,0,0,0
841,0,127.0291351,37.17432626,127.03025590000001,37.17523212,0,0,0,0,0,0.0,0.0,0.0,37.17387317000001,127.02969535000001,0,0,0,0,0
842,0,127.0291295,37.17522765,127.0302503,37.17613351,0,0,0,0,0,0.0,0.0,0.0,37.17477456,127.02968975,0,0,0,0,0
843,0,127.0291239,37.17612903,127.0302447,37.17703489,0,0,0,0,0,0.0,0.0,0.0,37.175675940000005,127.02968415000001,0,0,0,0,0
844,0,127.0291183,37.17703042,127.0302392,37.17793628,0,0,0,0,0,0.0,0.0,0.0,37.17657733,127.02967855,0,0,0,0,0
845,0,127.02911270000001,37.17793181,127.03023359999999,37.17883766,0,0,0,0,0,0.0,0.0,88.93,37.177478719999996,127.02967295000002,0,0,0,0,0
846,0,127.0291071,37.17883319,127.03022800000001,37.17973905,0,0,0,0,0,0.0,0.0,672.35,37.1783801,127.02966735000001,0,0,0,0,0
847,0,127.0291015,37.17973458,127.03022240000001,37.18064043,0,0,0,0,0,0.0,0.0,0.0,37.17928149000001,127.02966175,0,0,0,0,0
848,0,127.0290959,37.18063596,127.0302168,37.18154182,0,0,0,0,0,0.0,0.0,221.83,37.180182869999996,127.02965615000001,0,0,0,0,0
849,0,127.0290903,37.18153735,127.03021129999999,37.1824432,0,0,0,0,0,0.0,0.0,260.65,37.181084260000006,127.02965055,0,0,0,0,0
850,0,127.02908470000001,37.18243873,127.0302057,37.18334459,0,0,0,0,0,0.0,0.0,2228.92,37.18198564000001,127.02964495000002,1,0,0,0,0
851,0,127.02907909999999,37.18334012,127.03020009999999,37.18424597,0,0,0,0,0,0.0,0.0,0.0,37.18288703,127.02963935,1,0,0,0,0
852,0,127.02907350000001,37.1842415,127.03019450000001,37.18514736,0,0,0,0,0,0.0,0.0,0.0,37.183788410000005,127.02963375000002,2,0,0,0,0
853,0,127.0290679,37.18514288,127.0301889,37.18604874,0,0,0,0,0,0.0,0.0,0.0,37.18468979000001,127.02962815000001,0,0,0,0,0
854,0,127.02906229999999,37.18604427,127.03018329999999,37.18695013,0,0,0,0,0,0.0,0.0,68.49,37.18559118,127.02962255,3,0,0,0,0
855,0,127.0290567,37.18694565,127.03017779999999,37.18785151,0,0,0,0,0,0.0,0.0,0.0,37.186492560000005,127.02961695,3,0,0,0,0
856,0,127.02905109999999,37.18784704,127.03017220000001,37.18875289,0,0,0,0,0,0.0,0.0,0.0,37.18739395,127.02961135,2,0,0,0,0
857,0,127.02904550000001,37.18874842,127.0301666,37.18965428,0,0,0,0,0,0.0,0.0,0.0,37.18829533,127.02960575000002,0,0,0,0,0
858,0,127.0290399,37.1896498,127.030161,37.19055566,0,0,0,0,0,0.0,0.0,0.0,37.189196710000004,127.02960015000001,3,0,0,0,0
859,0,127.02903429999999,37.19055119,127.0301554,37.19145704,0,0,0,0,0,0.0,0.0,0.0,37.1900981,127.02959455,4,0,1,1,0
860,0,127.0290287,37.19145257,127.03014979999999,37.19235843,0,0,0,0,0,0.0,0.0,0.0,37.19099948,127.02958895,7,0,2,3,0
861,0,127.02902309999999,37.19235395,127.03014420000001,37.19325981,0,0,0,0,0,0.0,0.0,0.0,37.191900860000004,127.02958335,9,0,3,4,0
862,0,127.02901750000001,37.19325534,127.03013870000001,37.19416119,0,0,0,0,0,0.0,0.0,814.89,37.19280225,127.02957775000002,9,0,0,0,0
863,0,127.0290119,37.19415672,127.0301331,37.19506258,0,0,0,0,0,0.0,0.0,375.72,37.19370363,127.02957215,3,0,4,4,0
864,0,127.0290063,37.1950581,127.03012749999999,37.19596396,0,0,0,14,0,0.0,0.0,617.72,37.194605010000004,127.02956655000001,8,3,5,0,1
865,0,127.0290007,37.19595949,127.0301219,37.19686534,0,0,0,0,0,43.0,19.0,1741.63,37.1955064,127.02956095,0,0,4,4,0
866,0,127.02899509999999,37.19686087,127.03011629999999,37.19776672,0,0,0,0,0,0.0,0.0,144.23,37.19640778,127.02955535,6,0,0,0,0
867,0,127.02898950000001,37.19776225,127.03011070000001,37.19866811,0,0,0,0,0,0.0,0.0,0.0,37.19730916,127.02954975000002,5,0,2,4,0
868,0,127.02898390000001,37.19866363,127.0301051,37.19956949,0,0,0,0,0,0.0,0.0,0.0,37.198210540000005,127.02954415000002,10,3,1,3,1
869,0,127.0289783,37.19956501,127.0300996,37.20047087,0,0,0,0,0,0.0,0.0,0.0,37.19911192000001,127.02953855000001,6,0,2,1,0
870,0,127.0304567,37.14278214,127.03157709999999,37.14368798,0,0,0,0,0,0.0,0.0,0.0,37.14232905,127.03101695000001,0,0,0,0,0
871,0,127.0304511,37.14368353,127.03157150000001,37.14458938,0,0,0,0,0,0.0,0.0,0.0,37.143230439999996,127.03101135,0,0,0,0,0
872,0,127.03044550000001,37.14458492,127.0315659,37.14549077,0,0,0,0,0,0.0,0.0,0.0,37.144131830000006,127.03100575000002,2,0,0,0,0
873,0,127.0304399,37.14548631,127.0315604,37.14639216,0,0,0,0,0,0.0,0.0,0.0,37.14503322,127.03100015000001,1,0,0,0,0
874,0,127.0304344,37.146387700000005,127.0315548,37.14729355,0,0,0,0,0,0.0,0.0,0.0,37.14593461000001,127.03099465000001,1,0,0,0,0
875,0,127.0304288,37.14728909,127.0315493,37.14819494,0,0,0,0,0,0.0,0.0,0.0,37.14683600000001,127.03098905,0,0,0,0,0
876,0,127.0304232,37.14819048,127.03154369999999,37.14909633,0,0,0,0,0,0.0,0.0,155.73,37.14773739,127.03098345000001,0,0,0,0,0
877,0,127.03041759999999,37.14909187,127.0315381,37.14999772,0,0,0,0,0,0.0,0.0,277.65,37.14863878,127.03097785,0,0,0,0,0
878,0,127.0304121,37.14999326,127.03153259999999,37.15089911,0,0,0,0,0,0.0,0.0,0.0,37.14954017000001,127.03097235000001,0,0,0,0,0
879,0,127.0304065,37.15089465,127.031527,37.1518005,0,0,0,0,0,0.0,0.0,82.8,37.150441560000004,127.03096675,0,0,0,0,0
880,0,127.0304009,37.15179604,127.03152150000001,37.15270189,0,0,0,0,0,0.0,0.0,0.0,37.15134295,127.03096115000001,0,0,0,0,0
881,0,127.0303953,37.15269743,127.0315159,37.15360328,0,0,0,0,0,0.0,0.0,0.0,37.15224434000001,127.03095555,0,0,0,0,0
882,0,127.03038980000001,37.15359882,127.0315103,37.15450466,0,0,0,0,0,0.0,0.0,0.0,37.153145730000006,127.03095005000002,0,0,0,0,0
883,0,127.0303842,37.15450021,127.0315048,37.15540605,0,0,0,0,0,0.0,0.0,0.0,37.15404712,127.03094445,0,0,0,0,0
884,0,127.03037859999999,37.1554016,127.03149920000001,37.15630744,0,0,0,0,0,0.0,0.0,0.0,37.15494851,127.03093885,0,0,0,0,0
885,0,127.030373,37.15630299,127.0314937,37.15720883,0,0,0,0,0,0.0,0.0,0.0,37.15584990000001,127.03093325,1,0,0,0,0
886,0,127.03036750000001,37.15720437,127.0314881,37.15811022,0,0,0,0,0,0.0,0.0,0.0,37.15675128000001,127.03092775000002,1,0,0,0,0
887,0,127.03036189999999,37.15810576,127.0314825,37.15901161,0,0,0,0,0,0.0,0.0,0.0,37.157652670000004,127.03092215,0,0,0,0,0
888,0,127.03035630000001,37.15900715,127.031477,37.159913,0,0,0,0,0,0.0,0.0,0.0,37.15855406,127.03091655000001,0,0,0,0,0
889,0,127.0303507,37.15990854,127.03147140000002,37.16081439,0,0,0,0,0,0.0,0.0,0.0,37.15945545000001,127.03091095,0,0,0,0,0
890,0,127.0303452,37.16080993,127.0314658,37.16171577,0,0,0,0,2,0.0,0.0,702.97,37.160356840000006,127.03090545,0,0,0,0,0
891,0,127.03033959999999,37.16171132,127.03146029999999,37.16261716,0,1,0,0,1,0.0,0.0,2691.61,37.16125823,127.03089985,0,0,0,0,0
892,0,127.03033400000001,37.162612700000004,127.0314547,37.16351855,0,0,0,0,0,0.0,0.0,1545.59,37.16215961,127.03089425000002,2,0,0,0,0
893,0,127.0303284,37.16351409,127.03144909999999,37.16441994,0,0,0,0,0,0.0,0.0,2234.15,37.163061,127.03088865000001,4,0,0,0,0
894,0,127.0303229,37.16441548,127.0314436,37.16532133,0,0,0,0,0,0.0,0.0,2588.41,37.16396239000001,127.03088315000001,7,0,0,2,0
895,0,127.0303173,37.16531687,127.031438,37.16622271,0,0,0,0,0,0.0,0.0,796.58,37.164863780000005,127.03087755,3,0,0,2,0
896,0,127.03031170000001,37.16621825,127.0314325,37.1671241,0,0,0,0,0,0.0,0.0,0.0,37.16576516000001,127.03087195000002,0,0,0,0,0
897,0,127.0303061,37.16711964,127.03142690000001,37.16802549,0,1,0,0,0,0.0,0.0,808.66,37.16666655,127.03086635000001,0,0,0,0,0
898,0,127.0303005,37.16802103,127.0314213,37.16892687,0,0,0,0,0,0.0,0.0,0.0,37.16756794,127.03086075,0,0,0,0,0
899,0,127.030295,37.16892242,127.0314158,37.16982826,0,0,0,0,0,0.0,0.0,0.0,37.16846933000001,127.03085525,4,0,0,0,0
900,0,127.03028940000002,37.169823799999996,127.0314102,37.17072965,0,0,0,0,0,0.0,0.0,532.21,37.169370709999995,127.03084965000002,4,0,0,5,0
901,0,127.03028379999999,37.17072519,127.03140459999999,37.17163104,0,1,0,0,0,0.0,0.0,5698.79,37.170272100000005,127.03084405,10,0,0,2,0
902,0,127.03027820000001,37.17162658,127.03139909999999,37.17253242,0,0,0,0,0,0.0,0.0,0.0,37.17117349,127.03083845000002,4,0,0,2,0
903,0,127.0302727,37.17252796,127.03139350000001,37.17343381,0,0,0,0,0,0.0,0.0,0.0,37.17207487,127.03083295,0,0,0,0,0
904,0,127.03026709999999,37.17342935,127.0313879,37.17433519,0,0,0,0,0,0.0,0.0,0.0,37.17297626,127.03082735,0,0,0,0,0
905,0,127.0302615,37.17433073,127.0313824,37.17523658,0,0,0,0,0,0.0,0.0,0.0,37.17387764,127.03082175,0,0,0,0,0
906,0,127.03025590000001,37.17523212,127.03137679999999,37.17613797,0,0,0,0,0,0.0,0.0,0.0,37.174779029999996,127.03081615000002,0,0,0,0,0
907,0,127.0302503,37.17613351,127.03137120000001,37.17703935,0,0,0,0,0,0.0,0.0,0.0,37.175680420000006,127.03081055000001,0,0,0,0,0
908,0,127.0302447,37.17703489,127.03136570000001,37.17794074,0,0,0,0,0,0.0,0.0,194.4,37.17658180000001,127.03080495,0,0,0,0,0
909,0,127.0302392,37.17793628,127.0313601,37.17884212,0,0,0,0,0,0.0,0.0,180.45,37.177483190000004,127.03079945,0,0,0,0,0
910,0,127.03023359999999,37.17883766,127.03135449999999,37.17974351,0,0,0,0,0,0.0,0.0,133.97,37.178384570000006,127.03079385,0,0,0,0,0
911,0,127.03022800000001,37.17973905,127.031349,37.18064489,0,0,0,0,0,0.0,0.0,0.0,37.17928596,127.03078825000001,0,0,0,0,0
912,0,127.03022240000001,37.18064043,127.03134340000001,37.18154628,0,0,0,0,0,0.0,0.0,0.0,37.18018734,127.03078265000002,0,0,0,0,0
913,1,127.0302168,37.18154182,127.0313378,37.18244766,0,0,0,0,0,0.0,0.0,198.0,37.18108873,127.03077705000001,0,0,0,0,0
914,0,127.03021129999999,37.1824432,127.0313322,37.18334905,0,0,0,0,0,0.0,0.0,0.0,37.18199011,127.03077155,0,0,0,0,0
915,0,127.0302057,37.18334459,127.0313267,37.18425043,0,0,0,0,0,0.0,0.0,109.08,37.1828915,127.03076595,2,0,0,0,0
916,0,127.03020009999999,37.18424597,127.03132109999999,37.18515182,0,0,0,0,0,0.0,0.0,0.0,37.18379288,127.03076035,2,0,0,0,0
917,0,127.03019450000001,37.18514736,127.0313155,37.1860532,0,0,0,0,0,16.0,9.0,76.04,37.18469427000001,127.03075475000001,0,0,0,0,0
918,0,127.0301889,37.18604874,127.03131,37.18695459,0,0,0,0,0,6.0,0.0,73.26,37.185595649999996,127.03074915,0,0,0,0,0
919,0,127.03018329999999,37.18695013,127.0313044,37.18785597,0,0,0,0,0,0.0,0.0,0.0,37.186497040000006,127.03074355,2,0,0,0,0
