,lat1,lat2,long1,long2,val
1008,127.0327086,127.033829,37.14279104,37.14369686,
1009,127.032703,127.0338235,37.14369243,37.14459825,
1010,127.0326975,127.033818,37.14459382,37.14549964,
1011,127.032692,127.0338124,37.14549521,37.14640104,
1012,127.0326864,127.0338069,37.1463966,37.14730243,
1013,127.0326809,127.0338014,37.14729799,37.14820382,
1014,127.0326753,127.0337958,37.14819938,37.14910521,
1015,127.0326698,127.0337903,37.14910077,37.1500066,
1016,127.0326642,127.0337848,37.15000216,37.15090799,
1017,127.0326587,127.0337792,37.15090355,37.15180938,0
1018,127.0326531,127.0337737,37.15180494,37.15271077,0
1019,127.0326476,127.0337682,37.15270633,37.15361216,
1020,127.032642,127.0337626,37.15360772,37.15451355,
1021,127.0326365,127.0337571,37.15450911,37.15541494,
1022,127.0326309,127.0337516,37.1554105,37.15631633,
1023,127.0326254,127.033746,37.15631189,37.15721771,
1024,127.0326198,127.0337405,37.15721328,37.1581191,
1025,127.0326143,127.033735,37.15811467,37.15902049,
1026,127.0326087,127.0337294,37.15901606,37.15992188,
1027,127.0326032,127.0337239,37.15991744,37.16082327,
1028,127.0325976,127.0337183,37.16081883,37.16172466,
1029,127.0325921,127.0337128,37.16172022,37.16262605,
1030,127.0325865,127.0337073,37.16262161,37.16352743,
1031,127.032581,127.0337017,37.163523,37.16442882,
1032,127.0325754,127.0336962,37.16442439,37.16533021,
1033,127.0325699,127.0336907,37.16532577,37.1662316,
1034,127.0325643,127.0336851,37.16622716,37.16713299,
1035,127.0325588,127.0336796,37.16712855,37.16803437,
1036,127.0325532,127.033674,37.16802994,37.16893576,
1037,127.0325477,127.0336685,37.16893132,37.16983715,
1038,127.0325421,127.033663,37.16983271,37.17073854,
1039,127.0325366,127.0336574,37.1707341,37.17163992,
1040,127.032531,127.0336519,37.17163548,37.17254131,
1041,127.0325255,127.0336463,37.17253687,37.1734427,
1042,127.0325199,127.0336408,37.17343826,37.17434408,
1043,127.0325144,127.0336353,37.17433964,37.17524547,
1044,127.0325088,127.0336297,37.17524103,37.17614686,
1045,127.0325033,127.0336242,37.17614242,37.17704824,
1046,127.0324977,127.0336186,37.1770438,37.17794963,
1047,127.0324921,127.0336131,37.17794519,37.17885101,
1048,127.0324866,127.0336076,37.17884657,37.1797524,
1049,127.032481,127.033602,37.17974796,37.18065378,
1050,127.0324755,127.0335965,37.18064934,37.18155517,
1051,127.0324699,127.0335909,37.18155073,37.18245656,
1052,127.0324644,127.0335854,37.18245212,37.18335794,
1053,127.0324588,127.0335798,37.1833535,37.18425933,
1054,127.0324533,127.0335743,37.18425489,37.18516071,
1055,127.0324477,127.0335688,37.18515627,37.18606209,
1056,127.0324421,127.0335632,37.18605765,37.18696348,13
1057,127.0324366,127.0335577,37.18695904,37.18786486,
1058,127.032431,127.0335521,37.18786042,37.18876625,
1059,127.0324255,127.0335466,37.18876181,37.18966763,21
1060,127.0324199,127.033541,37.18966319,37.19056902,115
1061,127.0324144,127.0335355,37.19056458,37.1914704,22
1062,127.0324088,127.0335299,37.19146596,37.19237178,
1063,127.0324032,127.0335244,37.19236734,37.19327317,
1064,127.0323977,127.0335189,37.19326873,37.19417455,0
1065,127.0323921,127.0335133,37.19417011,37.19507593,89
1066,127.0323866,127.0335078,37.19507149,37.19597732,88
1067,127.032381,127.0335022,37.19597288,37.1968787,48
1068,127.0323754,127.0334967,37.19687426,37.19778008,56
1069,127.0323699,127.0334911,37.19777564,37.19868147,
1070,127.0323643,127.0334856,37.19867702,37.19958285,
1071,127.0323588,127.03348,37.19957841,37.20048423,
1072,127.0338733,127.0349936,37.13648573,37.13739154,
1073,127.0338677,127.0349881,37.13738712,37.13829294,
1074,127.0338622,127.0349826,37.13828851,37.13919433,
1075,127.0338567,127.0349771,37.13918991,37.14009572,
1076,127.0338512,127.0349716,37.1400913,37.14099711,
1077,127.0338456,127.034966,37.14099269,37.1418985,
1078,127.0338401,127.0349605,37.14189408,37.14279989,
1079,127.0338346,127.034955,37.14279547,37.14370129,
1080,127.033829,127.0349495,37.14369686,37.14460268,
1081,127.0338235,127.034944,37.14459825,37.14550407,
1082,127.033818,127.0349385,37.14549964,37.14640546,
1083,127.0338124,127.0349329,37.14640104,37.14730685,
1084,127.0338069,127.0349274,37.14730243,37.14820824,
1085,127.0338014,127.0349219,37.14820382,37.14910963,
1086,127.0337958,127.0349164,37.14910521,37.15001102,
1087,127.0337903,127.0349109,37.1500066,37.15091241,
1088,127.0337848,127.0349053,37.15090799,37.1518138,0
1089,127.0337792,127.0348998,37.15180938,37.15271519,0
1090,127.0337737,127.0348943,37.15271077,37.15361658,
1091,127.0337682,127.0348888,37.15361216,37.15451797,
1092,127.0337626,127.0348832,37.15451355,37.15541936,
1093,127.0337571,127.0348777,37.15541494,37.15632075,
1094,127.0337516,127.0348722,37.15631633,37.15722214,
1095,127.033746,127.0348667,37.15721771,37.15812353,
1096,127.0337405,127.0348612,37.1581191,37.15902492,
1097,127.033735,127.0348556,37.15902049,37.15992631,0
1098,127.0337294,127.0348501,37.15992188,37.1608277,0
1099,127.0337239,127.0348446,37.16082327,37.16172908,
1100,127.0337183,127.0348391,37.16172466,37.16263047,
1101,127.0337128,127.0348335,37.16262605,37.16353186,
1102,127.0337073,127.034828,37.16352743,37.16443325,
1103,127.0337017,127.0348225,37.16442882,37.16533464,
1104,127.0336962,127.034817,37.16533021,37.16623603,
1105,127.0336907,127.0348114,37.1662316,37.16713741,
1106,127.0336851,127.0348059,37.16713299,37.1680388,
1107,127.0336796,127.0348004,37.16803437,37.16894019,
1108,127.033674,127.0347949,37.16893576,37.16984158,
1109,127.0336685,127.0347893,37.16983715,37.17074296,
1110,127.033663,127.0347838,37.17073854,37.17164435,
1111,127.0336574,127.0347783,37.17163992,37.17254574,
1112,127.0336519,127.0347728,37.17254131,37.17344712,
1113,127.0336463,127.0347672,37.1734427,37.17434851,
1114,127.0336408,127.0347617,37.17434408,37.1752499,
1115,127.0336353,127.0347562,37.17524547,37.17615128,
1116,127.0336297,127.0347507,37.17614686,37.17705267,
1117,127.0336242,127.0347451,37.17704824,37.17795406,
1118,127.0336186,127.0347396,37.17794963,37.17885544,
1119,127.0336131,127.0347341,37.17885101,37.17975683,
1120,127.0336076,127.0347285,37.1797524,37.18065821,
1121,127.033602,127.034723,37.18065378,37.1815596,
1122,127.0335965,127.0347175,37.18155517,37.18246098,
1123,127.0335909,127.034712,37.18245656,37.18336237,
1124,127.0335854,127.0347064,37.18335794,37.18426375,
1125,127.0335798,127.0347009,37.18425933,37.18516514,
1126,127.0335743,127.0346954,37.18516071,37.18606652,
1127,127.0335688,127.0346898,37.18606209,37.18696791,0
1128,127.0335632,127.0346843,37.18696348,37.18786929,
1129,127.0335577,127.0346788,37.18786486,37.18877068,7
1130,127.0335521,127.0346732,37.18876625,37.18967206,
1131,127.0335466,127.0346677,37.18966763,37.19057345,
1132,127.033541,127.0346622,37.19056902,37.19147483,20
1133,127.0335355,127.0346567,37.1914704,37.19237622,
1134,127.0335299,127.0346511,37.19237178,37.1932776,0
1135,127.0335244,127.0346456,37.19327317,37.19417898,15
1136,127.0335189,127.0346401,37.19417455,37.19508037,79
1137,127.0335133,127.0346345,37.19507593,37.19598175,60
1138,127.0335078,127.034629,37.19597732,37.19688313,96
1139,127.0335022,127.0346235,37.1968787,37.19778452,74
1140,127.0334967,127.0346179,37.19778008,37.1986859,
1141,127.0334911,127.0346124,37.19868147,37.19958728,
1142,127.0334856,127.0346069,37.19958285,37.20048866,
1143,127.0350047,127.036125,37.13558876,37.13649456,
1144,127.0349992,127.0361195,37.13649015,37.13739595,
1145,127.0349936,127.036114,37.13739154,37.13829735,
1146,127.0349881,127.0361085,37.13829294,37.13919874,
1147,127.0349826,127.036103,37.13919433,37.14010013,
1148,127.0349771,127.0360975,37.14009572,37.14100152,
1149,127.0349716,127.036092,37.14099711,37.14190291,
1150,127.034966,127.0360865,37.1418985,37.14280431,
1151,127.0349605,127.036081,37.14279989,37.1437057,
1152,127.034955,127.0360755,37.14370129,37.14460709,
1153,127.0349495,127.03607,37.14460268,37.14550848,
1154,127.034944,127.0360645,37.14550407,37.14640987,
1155,127.0349385,127.036059,37.14640546,37.14731126,
1156,127.0349329,127.0360535,37.14730685,37.14821265,
1157,127.0349274,127.036048,37.14820824,37.14911404,0
1158,127.0349219,127.0360425,37.14910963,37.15001543,
1159,127.0349164,127.0360369,37.15001102,37.15091683,
1160,127.0349109,127.0360314,37.15091241,37.15181822,
1161,127.0349053,127.0360259,37.1518138,37.15271961,
1162,127.0348998,127.0360204,37.15271519,37.153621,
1163,127.0348943,127.0360149,37.15361658,37.15452239,
1164,127.0348888,127.0360094,37.15451797,37.15542378,
1165,127.0348832,127.0360039,37.15541936,37.15632516,
1166,127.0348777,127.0359984,37.15632075,37.15722655,
1167,127.0348722,127.0359929,37.15722214,37.15812794,
1168,127.0348667,127.0359874,37.15812353,37.15902933,
1169,127.0348612,127.0359819,37.15902492,37.15993072,0
1170,127.0348556,127.0359764,37.15992631,37.16083211,0
1171,127.0348501,127.0359708,37.1608277,37.1617335,
1172,127.0348446,127.0359653,37.16172908,37.16263489,
1173,127.0348391,127.0359598,37.16263047,37.16353628,
1174,127.0348335,127.0359543,37.16353186,37.16443767,
1175,127.034828,127.0359488,37.16443325,37.16533905,
1176,127.0348225,127.0359433,37.16533464,37.16624044,
1177,127.034817,127.0359378,37.16623603,37.16714183,
1178,127.0348114,127.0359323,37.16713741,37.16804322,
1179,127.0348059,127.0359268,37.1680388,37.1689446,
1180,127.0348004,127.0359212,37.16894019,37.16984599,
1181,127.0347949,127.0359157,37.16984158,37.17074738,
1182,127.0347893,127.0359102,37.17074296,37.17164877,
1183,127.0347838,127.0359047,37.17164435,37.17255015,
1184,127.0347783,127.0358992,37.17254574,37.17345154,
1185,127.0347728,127.0358937,37.17344712,37.17435293,
1186,127.0347672,127.0358882,37.17434851,37.17525431,
1187,127.0347617,127.0358827,37.1752499,37.1761557,
1188,127.0347562,127.0358771,37.17615128,37.17705709,
1189,127.0347507,127.0358716,37.17705267,37.17795847,0
1190,127.0347451,127.0358661,37.17795406,37.17885986,
1191,127.0347396,127.0358606,37.17885544,37.17976125,
1192,127.0347341,127.0358551,37.17975683,37.18066263,
1193,127.0347285,127.0358496,37.18065821,37.18156402,
1194,127.034723,127.035844,37.1815596,37.1824654,
1195,127.0347175,127.0358385,37.18246098,37.18336679,
1196,127.034712,127.035833,37.18336237,37.18426817,
1197,127.0347064,127.0358275,37.18426375,37.18516956,
1198,127.0347009,127.035822,37.18516514,37.18607094,
1199,127.0346954,127.0358165,37.18606652,37.18697233,0
1200,127.0346898,127.0358109,37.18696791,37.18787371,0
1201,127.0346843,127.0358054,37.18786929,37.1887751,
1202,127.0346788,127.0357999,37.18877068,37.18967648,6
1203,127.0346732,127.0357944,37.18967206,37.19057787,
1204,127.0346677,127.0357889,37.19057345,37.19147925,
1205,127.0346622,127.0357834,37.19147483,37.19238064,6
1206,127.0346567,127.0357778,37.19237622,37.19328202,29
1207,127.0346511,127.0357723,37.1932776,37.1941834,60
1208,127.0346456,127.0357668,37.19417898,37.19508479,158
1209,127.0346401,127.0357613,37.19508037,37.19598617,110
1210,127.0346345,127.0357558,37.19598175,37.19688755,109
1211,127.034629,127.0357502,37.19688313,37.19778894,36
1212,127.0346235,127.0357447,37.19778452,37.19869032,
1213,127.0346179,127.0357392,37.1986859,37.1995917,
1214,127.0346124,127.0357337,37.19958728,37.20049309,
1215,127.0361415,127.0372619,37.13379038,37.13469618,
1216,127.036136,127.0372564,37.13469178,37.13559757,
1217,127.0361305,127.0372509,37.13559317,37.13649896,0
1218,127.036125,127.0372454,37.13649456,37.13740036,
1219,127.0361195,127.0372399,37.13739595,37.13830175,
1220,127.036114,127.0372344,37.13829735,37.13920314,0
1221,127.0361085,127.0372289,37.13919874,37.14010453,
1222,127.036103,127.0372235,37.14010013,37.14100592,
1223,127.0360975,127.037218,37.14100152,37.14190732,
1224,127.036092,127.0372125,37.14190291,37.14280871,
1225,127.0360865,127.037207,37.14280431,37.1437101,
1226,127.036081,127.0372015,37.1437057,37.14461149,
1227,127.0360755,127.037196,37.14460709,37.14551288,
1228,127.03607,127.0371905,37.14550848,37.14641427,
1229,127.0360645,127.037185,37.14640987,37.14731567,0
1230,127.036059,127.0371795,37.14731126,37.14821706,
1231,127.0360535,127.037174,37.14821265,37.14911845,
1232,127.036048,127.0371685,37.14911404,37.15001984,
1233,127.0360425,127.037163,37.15001543,37.15092123,0
1234,127.0360369,127.0371575,37.15091683,37.15182262,
1235,127.0360314,127.037152,37.15181822,37.15272401,
1236,127.0360259,127.0371466,37.15271961,37.1536254,
1237,127.0360204,127.0371411,37.153621,37.15452679,
1238,127.0360149,127.0371356,37.15452239,37.15542818,
1239,127.0360094,127.0371301,37.15542378,37.15632957,
1240,127.0360039,127.0371246,37.15632516,37.15723096,
1241,127.0359984,127.0371191,37.15722655,37.15813235,
1242,127.0359929,127.0371136,37.15812794,37.15903374,
1243,127.0359874,127.0371081,37.15902933,37.15993513,
1244,127.0359819,127.0371026,37.15993072,37.16083652,
1245,127.0359764,127.0370971,37.16083211,37.1617379,
1246,127.0359708,127.0370916,37.1617335,37.16263929,
1247,127.0359653,127.0370861,37.16263489,37.16354068,
1248,127.0359598,127.0370806,37.16353628,37.16444207,
1249,127.0359543,127.0370751,37.16443767,37.16534346,
1250,127.0359488,127.0370696,37.16533905,37.16624485,
1251,127.0359433,127.0370641,37.16624044,37.16714623,
1252,127.0359378,127.0370586,37.16714183,37.16804762,
1253,127.0359323,127.0370531,37.16804322,37.16894901,
1254,127.0359268,127.0370476,37.1689446,37.1698504,
1255,127.0359212,127.0370421,37.16984599,37.17075179,
1256,127.0359157,127.0370366,37.17074738,37.17165317,
1257,127.0359102,127.0370311,37.17164877,37.17255456,
1258,127.0359047,127.0370256,37.17255015,37.17345595,
1259,127.0358992,127.0370201,37.17345154,37.17435733,
1260,127.0358937,127.0370146,37.17435293,37.17525872,
1261,127.0358882,127.0370091,37.17525431,37.17616011,
1262,127.0358827,127.0370036,37.1761557,37.17706149,
1263,127.0358771,127.0369981,37.17705709,37.17796288,
1264,127.0358716,127.0369926,37.17795847,37.17886427,
1265,127.0358661,127.0369871,37.17885986,37.17976565,
1266,127.0358606,127.0369816,37.17976125,37.18066704,
1267,127.0358551,127.0369761,37.18066263,37.18156843,
1268,127.0358496,127.0369706,37.18156402,37.18246981,0
1269,127.035844,127.0369651,37.1824654,37.1833712,
1270,127.0358385,127.0369596,37.18336679,37.18427258,0
1271,127.035833,127.0369541,37.18426817,37.18517397,0
1272,127.0358275,127.0369486,37.18516956,37.18607535,
1273,127.035822,127.0369431,37.18607094,37.18697674,
1274,127.0358165,127.0369376,37.18697233,37.18787812,0
1275,127.0358109,127.0369321,37.18787371,37.18877951,
1276,127.0358054,127.0369266,37.1887751,37.18968089,
1277,127.0357999,127.0369211,37.18967648,37.19058228,
1278,127.0357944,127.0369156,37.19057787,37.19148366,
1279,127.0357889,127.0369101,37.19147925,37.19238504,
1280,127.0357834,127.0369046,37.19238064,37.19328643,
1281,127.0357778,127.0368991,37.19328202,37.19418781,0
1282,127.0357723,127.0368936,37.1941834,37.1950892,
1283,127.0357668,127.036888,37.19508479,37.19599058,
1284,127.0357613,127.0368825,37.19598617,37.19689196,
1285,127.0357558,127.036877,37.19688755,37.19779335,
1286,127.0357502,127.0368715,37.19778894,37.19869473,
1287,127.0357447,127.036866,37.19869032,37.19959611,
1288,127.0357392,127.0368605,37.1995917,37.2004975,
1289,127.0372838,127.0384042,37.1310906,37.13199639,
1290,127.0372783,127.0383987,37.131992,37.13289778,
1291,127.0372729,127.0383932,37.13289339,37.13379917,
1292,127.0372674,127.0383877,37.13379478,37.13470057,
1293,127.0372619,127.0383823,37.13469618,37.13560196,
1294,127.0372564,127.0383768,37.13559757,37.13650335,
1295,127.0372509,127.0383713,37.13649896,37.13740475,
1296,127.0372454,127.0383658,37.13740036,37.13830614,
1297,127.0372399,127.0383603,37.13830175,37.13920753,
1298,127.0372344,127.0383549,37.13920314,37.14010892,
1299,127.0372289,127.0383494,37.14010453,37.14101031,
1300,127.0372235,127.0383439,37.14100592,37.14191171,
1301,127.037218,127.0383384,37.14190732,37.1428131,
1302,127.0372125,127.038333,37.14280871,37.14371449,
1303,127.037207,127.0383275,37.1437101,37.14461588,
1304,127.0372015,127.038322,37.14461149,37.14551727,
1305,127.037196,127.0383165,37.14551288,37.14641867,0
1306,127.0371905,127.038311,37.14641427,37.14732006,
1307,127.037185,127.0383056,37.14731567,37.14822145,
1308,127.0371795,127.0383001,37.14821706,37.14912284,
1309,127.037174,127.0382946,37.14911845,37.15002423,0
1310,127.0371685,127.0382891,37.15001984,37.15092562,0
1311,127.037163,127.0382836,37.15092123,37.15182701,
1312,127.0371575,127.0382782,37.15182262,37.1527284,
1313,127.037152,127.0382727,37.15272401,37.15362979,
1314,127.0371466,127.0382672,37.1536254,37.15453118,
1315,127.0371411,127.0382617,37.15452679,37.15543257,
1316,127.0371356,127.0382562,37.15542818,37.15633396,
1317,127.0371301,127.0382508,37.15632957,37.15723535,
1318,127.0371246,127.0382453,37.15723096,37.15813674,
1319,127.0371191,127.0382398,37.15813235,37.15903813,
1320,127.0371136,127.0382343,37.15903374,37.15993952,
1321,127.0371081,127.0382288,37.15993513,37.16084091,
1322,127.0371026,127.0382233,37.16083652,37.1617423,
1323,127.0370971,127.0382179,37.1617379,37.16264369,
1324,127.0370916,127.0382124,37.16263929,37.16354508,
1325,127.0370861,127.0382069,37.16354068,37.16444646,
1326,127.0370806,127.0382014,37.16444207,37.16534785,
1327,127.0370751,127.0381959,37.16534346,37.16624924,
1328,127.0370696,127.0381904,37.16624485,37.16715063,
1329,127.0370641,127.038185,37.16714623,37.16805202,
1330,127.0370586,127.0381795,37.16804762,37.16895341,
1331,127.0370531,127.038174,37.16894901,37.16985479,
1332,127.0370476,127.0381685,37.1698504,37.17075618,
1333,127.0370421,127.038163,37.17075179,37.17165757,
1334,127.0370366,127.0381575,37.17165317,37.17255896,
1335,127.0370311,127.038152,37.17255456,37.17346034,
1336,127.0370256,127.0381466,37.17345595,37.17436173,
1337,127.0370201,127.0381411,37.17435733,37.17526312,
1338,127.0370146,127.0381356,37.17525872,37.1761645,
1339,127.0370091,127.0381301,37.17616011,37.17706589,
1340,127.0370036,127.0381246,37.17706149,37.17796728,
1341,127.0369981,127.0381191,37.17796288,37.17886866,
1342,127.0369926,127.0381136,37.17886427,37.17977005,
1343,127.0369871,127.0381081,37.17976565,37.18067144,
1344,127.0369816,127.0381027,37.18066704,37.18157282,
1345,127.0369761,127.0380972,37.18156843,37.18247421,
1346,127.0369706,127.0380917,37.18246981,37.18337559,
1347,127.0369651,127.0380862,37.1833712,37.18427698,
1348,127.0369596,127.0380807,37.18427258,37.18517836,
1349,127.0369541,127.0380752,37.18517397,37.18607975,
1350,127.0369486,127.0380697,37.18607535,37.18698114,
1351,127.0369431,127.0380642,37.18697674,37.18788252,
1352,127.0369376,127.0380587,37.18787812,37.18878391,
1353,127.0369321,127.0380532,37.18877951,37.18968529,
1354,127.0369266,127.0380478,37.18968089,37.19058667,
1355,127.0369211,127.0380423,37.19058228,37.19148806,
1356,127.0369156,127.0380368,37.19148366,37.19238944,
1357,127.0369101,127.0380313,37.19238504,37.19329083,
1358,127.0369046,127.0380258,37.19328643,37.19419221,
1359,127.0368991,127.0380203,37.19418781,37.1950936,
1360,127.0368936,127.0380148,37.1950892,37.19599498,
1361,127.036888,127.0380093,37.19599058,37.19689636,
1362,127.0368825,127.0380038,37.19689196,37.19779775,
1363,127.036877,127.0379983,37.19779335,37.19869913,
1364,127.0368715,127.0379928,37.19869473,37.19960051,
1365,127.036866,127.0379873,37.19959611,37.2005019,
1366,127.0384151,127.0395354,37.1301936,37.13109937,
1367,127.0384096,127.03953,37.13109499,37.13200076,
1368,127.0384042,127.0395245,37.13199639,37.13290216,
1369,127.0383987,127.039519,37.13289778,37.13380355,
1370,127.0383932,127.0395136,37.13379917,37.13470495,
1371,127.0383877,127.0395081,37.13470057,37.13560634,
1372,127.0383823,127.0395027,37.13560196,37.13650773,
1373,127.0383768,127.0394972,37.13650335,37.13740912,
1374,127.0383713,127.0394917,37.13740475,37.13831052,
1375,127.0383658,127.0394863,37.13830614,37.13921191,
1376,127.0383603,127.0394808,37.13920753,37.1401133,
1377,127.0383549,127.0394753,37.14010892,37.14101469,
1378,127.0383494,127.0394699,37.14101031,37.14191609,
1379,127.0383439,127.0394644,37.14191171,37.14281748,0
1380,127.0383384,127.0394589,37.1428131,37.14371887,
1381,127.038333,127.0394535,37.14371449,37.14462026,
1382,127.0383275,127.039448,37.14461588,37.14552165,
1383,127.038322,127.0394425,37.14551727,37.14642305,
1384,127.0383165,127.0394371,37.14641867,37.14732444,
1385,127.038311,127.0394316,37.14732006,37.14822583,
1386,127.0383056,127.0394262,37.14822145,37.14912722,
1387,127.0383001,127.0394207,37.14912284,37.15002861,0
1388,127.0382946,127.0394152,37.15002423,37.15093,0
1389,127.0382891,127.0394097,37.15092562,37.15183139,
1390,127.0382836,127.0394043,37.15182701,37.15273278,
1391,127.0382782,127.0393988,37.1527284,37.15363417,
1392,127.0382727,127.0393933,37.15362979,37.15453556,
1393,127.0382672,127.0393879,37.15453118,37.15543695,
1394,127.0382617,127.0393824,37.15543257,37.15633834,
1395,127.0382562,127.0393769,37.15633396,37.15723973,0
1396,127.0382508,127.0393715,37.15723535,37.15814112,
1397,127.0382453,127.039366,37.15813674,37.15904251,
1398,127.0382398,127.0393605,37.15903813,37.1599439,
1399,127.0382343,127.0393551,37.15993952,37.16084529,
1400,127.0382288,127.0393496,37.16084091,37.16174668,
1401,127.0382233,127.0393441,37.1617423,37.16264807,
1402,127.0382179,127.0393387,37.16264369,37.16354946,
1403,127.0382124,127.0393332,37.16354508,37.16445085,
1404,127.0382069,127.0393277,37.16444646,37.16535224,
1405,127.0382014,127.0393222,37.16534785,37.16625362,
1406,127.0381959,127.0393168,37.16624924,37.16715501,
1407,127.0381904,127.0393113,37.16715063,37.1680564,
1408,127.038185,127.0393058,37.16805202,37.16895779,
1409,127.0381795,127.0393004,37.16895341,37.16985918,
1410,127.038174,127.0392949,37.16985479,37.17076057,
1411,127.0381685,127.0392894,37.17075618,37.17166195,
1412,127.038163,127.0392839,37.17165757,37.17256334,
1413,127.0381575,127.0392785,37.17255896,37.17346473,
1414,127.038152,127.039273,37.17346034,37.17436612,
1415,127.0381466,127.0392675,37.17436173,37.1752675,
1416,127.0381411,127.039262,37.17526312,37.17616889,
1417,127.0381356,127.0392566,37.1761645,37.17707028,
1418,127.0381301,127.0392511,37.17706589,37.17797166,
1419,127.0381246,127.0392456,37.17796728,37.17887305,
1420,127.0381191,127.0392401,37.17886866,37.17977444,
1421,127.0381136,127.0392347,37.17977005,37.18067582,
1422,127.0381081,127.0392292,37.18067144,37.18157721,
1423,127.0381027,127.0392237,37.18157282,37.18247859,
1424,127.0380972,127.0392182,37.18247421,37.18337998,0
1425,127.0380917,127.0392128,37.18337559,37.18428137,
1426,127.0380862,127.0392073,37.18427698,37.18518275,
1427,127.0380807,127.0392018,37.18517836,37.18608414,
1428,127.0380752,127.0391963,37.18607975,37.18698552,
1429,127.0380697,127.0391909,37.18698114,37.18788691,
1430,127.0380642,127.0391854,37.18788252,37.18878829,0
1431,127.0380587,127.0391799,37.18878391,37.18968968,
1432,127.0380532,127.0391744,37.18968529,37.19059106,
1433,127.0380478,127.039169,37.19058667,37.19149245,0
1434,127.0380423,127.0391635,37.19148806,37.19239383,0
1435,127.0380368,127.039158,37.19238944,37.19329522,
1436,127.0380313,127.0391525,37.19329083,37.1941966,
1437,127.0380258,127.039147,37.19419221,37.19509798,
1438,127.0380203,127.0391416,37.1950936,37.19599937,
1439,127.0380148,127.0391361,37.19599498,37.19690075,
1440,127.0380093,127.0391306,37.19689636,37.19780214,
1441,127.0380038,127.0391251,37.19779775,37.19870352,
1442,127.0379983,127.0391196,37.19869913,37.1996049,
1443,127.0395464,127.0406667,37.12929658,37.13020234,
1444,127.0395409,127.0406612,37.13019798,37.13110374,
1445,127.0395354,127.0406558,37.13109937,37.13200513,
1446,127.03953,127.0406503,37.13200076,37.13290653,
1447,127.0395245,127.0406449,37.13290216,37.13380792,
1448,127.039519,127.0406394,37.13380355,37.13470931,
1449,127.0395136,127.040634,37.13470495,37.13561071,
1450,127.0395081,127.0406285,37.13560634,37.1365121,
1451,127.0395027,127.0406231,37.13650773,37.13741349,
1452,127.0394972,127.0406176,37.13740912,37.13831489,
1453,127.0394917,127.0406122,37.13831052,37.13921628,
1454,127.0394863,127.0406067,37.13921191,37.14011767,
1455,127.0394808,127.0406013,37.1401133,37.14101906,
1456,127.0394753,127.0405958,37.14101469,37.14192046,
1457,127.0394699,127.0405904,37.14191609,37.14282185,
1458,127.0394644,127.0405849,37.14281748,37.14372324,
1459,127.0394589,127.0405795,37.14371887,37.14462463,
1460,127.0394535,127.040574,37.14462026,37.14552602,
1461,127.039448,127.0405686,37.14552165,37.14642742,
1462,127.0394425,127.0405631,37.14642305,37.14732881,
1463,127.0394371,127.0405577,37.14732444,37.1482302,
1464,127.0394316,127.0405522,37.14822583,37.14913159,
1465,127.0394262,127.0405468,37.14912722,37.15003298,
1466,127.0394207,127.0405413,37.15002861,37.15093437,
1467,127.0394152,127.0405359,37.15093,37.15183576,
1468,127.0394097,127.0405304,37.15183139,37.15273715,
1469,127.0394043,127.0405249,37.15273278,37.15363854,0
1470,127.0393988,127.0405195,37.15363417,37.15453994,
1471,127.0393933,127.040514,37.15453556,37.15544133,
1472,127.0393879,127.0405086,37.15543695,37.15634272,
1473,127.0393824,127.0405031,37.15633834,37.15724411,
1474,127.0393769,127.0404977,37.15723973,37.1581455,
1475,127.0393715,127.0404922,37.15814112,37.15904689,
1476,127.039366,127.0404868,37.15904251,37.15994827,
1477,127.0393605,127.0404813,37.1599439,37.16084966,
1478,127.0393551,127.0404758,37.16084529,37.16175105,
1479,127.0393496,127.0404704,37.16174668,37.16265244,
1480,127.0393441,127.0404649,37.16264807,37.16355383,
1481,127.0393387,127.0404595,37.16354946,37.16445522,
1482,127.0393332,127.040454,37.16445085,37.16535661,
1483,127.0393277,127.0404486,37.16535224,37.166258,
1484,127.0393222,127.0404431,37.16625362,37.16715939,
1485,127.0393168,127.0404376,37.16715501,37.16806078,
1486,127.0393113,127.0404322,37.1680564,37.16896216,
1487,127.0393058,127.0404267,37.16895779,37.16986355,
1488,127.0393004,127.0404213,37.16985918,37.17076494,
1489,127.0392949,127.0404158,37.17076057,37.17166633,
1490,127.0392894,127.0404104,37.17166195,37.17256771,
1491,127.0392839,127.0404049,37.17256334,37.1734691,
1492,127.0392785,127.0403994,37.17346473,37.17437049,
1493,127.039273,127.040394,37.17436612,37.17527188,
1494,127.0392675,127.0403885,37.1752675,37.17617326,
1495,127.039262,127.0403831,37.17616889,37.17707465,
1496,127.0392566,127.0403776,37.17707028,37.17797604,
1497,127.0392511,127.0403721,37.17797166,37.17887742,
1498,127.0392456,127.0403667,37.17887305,37.17977881,
1499,127.0392401,127.0403612,37.17977444,37.1806802,
1500,127.0392347,127.0403557,37.18067582,37.18158158,
1501,127.0392292,127.0403503,37.18157721,37.18248297,40
1502,127.0392237,127.0403448,37.18247859,37.18338436,33
1503,127.0392182,127.0403394,37.18337998,37.18428574,
1504,127.0392128,127.0403339,37.18428137,37.18518713,43
1505,127.0392073,127.0403284,37.18518275,37.18608851,275
1506,127.0392018,127.040323,37.18608414,37.1869899,84
1507,127.0391963,127.0403175,37.18698552,37.18789128,
1508,127.0391909,127.040312,37.18788691,37.18879267,
