id,val,long1,lat1,long2,lat2
1116,0,127.0336297,37.17614686,127.0347507,37.17705267
1117,0,127.0336242,37.17704824,127.0347451,37.17795406
1118,0,127.0336186,37.17794963,127.0347396,37.17885544
1119,0,127.0336131,37.17885101,127.0347341,37.17975683
1120,0,127.0336076,37.1797524,127.0347285,37.18065821
1121,0,127.033602,37.18065378,127.034723,37.1815596
1122,0,127.0335965,37.18155517,127.0347175,37.18246098
1123,0,127.0335909,37.18245656,127.034712,37.18336237
1124,0,127.0335854,37.18335794,127.0347064,37.18426375
1125,0,127.0335798,37.18425933,127.0347009,37.18516514
1126,0,127.0335743,37.18516071,127.0346954,37.18606652
1127,0,127.0335688,37.18606209,127.0346898,37.18696791
1128,0,127.0335632,37.18696348,127.0346843,37.18786929
1129,0,127.0335577,37.18786486,127.0346788,37.18877068
1130,0,127.0335521,37.18876625,127.0346732,37.18967206
1131,0,127.0335466,37.18966763,127.0346677,37.19057345
1132,0,127.033541,37.19056902,127.0346622,37.19147483
1133,0,127.0335355,37.1914704,127.0346567,37.19237622
1134,0,127.0335299,37.19237178,127.0346511,37.1932776
1135,1,127.0335244,37.19327317,127.0346456,37.19417898
1136,0,127.0335189,37.19417455,127.0346401,37.19508037
1137,0,127.0335133,37.19507593,127.0346345,37.19598175
1138,0,127.0335078,37.19597732,127.034629,37.19688313
1139,0,127.0335022,37.1968787,127.0346235,37.19778452
1140,0,127.0334967,37.19778008,127.0346179,37.1986859
1141,0,127.0334911,37.19868147,127.0346124,37.19958728
1142,0,127.0334856,37.19958285,127.0346069,37.20048866
1143,0,127.0350047,37.13558876,127.036125,37.13649456
1144,0,127.0349992,37.13649015,127.0361195,37.13739595
1145,1,127.0349936,37.13739154,127.036114,37.13829735
1146,0,127.0349881,37.13829294,127.0361085,37.13919874
1147,0,127.0349826,37.13919433,127.036103,37.14010013
1148,0,127.0349771,37.14009572,127.0360975,37.14100152
1149,0,127.0349716,37.14099711,127.036092,37.14190291
1150,0,127.034966,37.1418985,127.0360865,37.14280431
1151,0,127.0349605,37.14279989,127.036081,37.1437057
1152,0,127.034955,37.14370129,127.0360755,37.14460709
1153,0,127.0349495,37.14460268,127.03607,37.14550848
1154,0,127.034944,37.14550407,127.0360645,37.14640987
1155,0,127.0349385,37.14640546,127.036059,37.14731126
1156,0,127.0349329,37.14730685,127.0360535,37.14821265
1157,0,127.0349274,37.14820824,127.036048,37.14911404
1158,0,127.0349219,37.14910963,127.0360425,37.15001543
1159,0,127.0349164,37.15001102,127.0360369,37.15091683
1160,0,127.0349109,37.15091241,127.0360314,37.15181822
1161,0,127.0349053,37.1518138,127.0360259,37.15271961
1162,0,127.0348998,37.15271519,127.0360204,37.153621
1163,0,127.0348943,37.15361658,127.0360149,37.15452239
1164,0,127.0348888,37.15451797,127.0360094,37.15542378
1165,0,127.0348832,37.15541936,127.0360039,37.15632516
1166,0,127.0348777,37.15632075,127.0359984,37.15722655
1167,0,127.0348722,37.15722214,127.0359929,37.15812794
1168,0,127.0348667,37.15812353,127.0359874,37.15902933
1169,0,127.0348612,37.15902492,127.0359819,37.15993072
1170,0,127.0348556,37.15992631,127.0359764,37.16083211
1171,0,127.0348501,37.1608277,127.0359708,37.1617335
1172,0,127.0348446,37.16172908,127.0359653,37.16263489
1173,1,127.0348391,37.16263047,127.0359598,37.16353628
1174,0,127.0348335,37.16353186,127.0359543,37.16443767
1175,0,127.034828,37.16443325,127.0359488,37.16533905
1176,0,127.0348225,37.16533464,127.0359433,37.16624044
1177,0,127.034817,37.16623603,127.0359378,37.16714183
1178,0,127.0348114,37.16713741,127.0359323,37.16804322
1179,0,127.0348059,37.1680388,127.0359268,37.1689446
1180,0,127.0348004,37.16894019,127.0359212,37.16984599
1181,0,127.0347949,37.16984158,127.0359157,37.17074738
1182,0,127.0347893,37.17074296,127.0359102,37.17164877
1183,0,127.0347838,37.17164435,127.0359047,37.17255015
1184,0,127.0347783,37.17254574,127.0358992,37.17345154
1185,0,127.0347728,37.17344712,127.0358937,37.17435293
1186,0,127.0347672,37.17434851,127.0358882,37.17525431
1187,0,127.0347617,37.1752499,127.0358827,37.1761557
1188,0,127.0347562,37.17615128,127.0358771,37.17705709
1189,0,127.0347507,37.17705267,127.0358716,37.17795847
1190,0,127.0347451,37.17795406,127.0358661,37.17885986
1191,0,127.0347396,37.17885544,127.0358606,37.17976125
1192,0,127.0347341,37.17975683,127.0358551,37.18066263
1193,0,127.0347285,37.18065821,127.0358496,37.18156402
1194,0,127.034723,37.1815596,127.035844,37.1824654
1195,0,127.0347175,37.18246098,127.0358385,37.18336679
1196,0,127.034712,37.18336237,127.035833,37.18426817
1197,0,127.0347064,37.18426375,127.0358275,37.18516956
1198,0,127.0347009,37.18516514,127.035822,37.18607094
1199,1,127.0346954,37.18606652,127.0358165,37.18697233
1200,0,127.0346898,37.18696791,127.0358109,37.18787371
1201,0,127.0346843,37.18786929,127.0358054,37.1887751
1202,1,127.0346788,37.18877068,127.0357999,37.18967648
1203,0,127.0346732,37.18967206,127.0357944,37.19057787
1204,0,127.0346677,37.19057345,127.0357889,37.19147925
1205,0,127.0346622,37.19147483,127.0357834,37.19238064
1206,0,127.0346567,37.19237622,127.0357778,37.19328202
1207,0,127.0346511,37.1932776,127.0357723,37.1941834
1208,0,127.0346456,37.19417898,127.0357668,37.19508479
1209,0,127.0346401,37.19508037,127.0357613,37.19598617
1210,0,127.0346345,37.19598175,127.0357558,37.19688755
1211,0,127.034629,37.19688313,127.0357502,37.19778894
1212,0,127.0346235,37.19778452,127.0357447,37.19869032
1213,0,127.0346179,37.1986859,127.0357392,37.1995917
1214,0,127.0346124,37.19958728,127.0357337,37.20049309
1215,0,127.0361415,37.13379038,127.0372619,37.13469618
1216,0,127.036136,37.13469178,127.0372564,37.13559757
1217,0,127.0361305,37.13559317,127.0372509,37.13649896
1218,0,127.036125,37.13649456,127.0372454,37.13740036
1219,0,127.0361195,37.13739595,127.0372399,37.13830175
1220,0,127.036114,37.13829735,127.0372344,37.13920314
1221,0,127.0361085,37.13919874,127.0372289,37.14010453
1222,0,127.036103,37.14010013,127.0372235,37.14100592
1223,0,127.0360975,37.14100152,127.037218,37.14190732
1224,0,127.036092,37.14190291,127.0372125,37.14280871
1225,0,127.0360865,37.14280431,127.037207,37.1437101
1226,0,127.036081,37.1437057,127.0372015,37.14461149
1227,0,127.0360755,37.14460709,127.037196,37.14551288
1228,0,127.03607,37.14550848,127.0371905,37.14641427
1229,0,127.0360645,37.14640987,127.037185,37.14731567
1230,0,127.036059,37.14731126,127.0371795,37.14821706
1231,0,127.0360535,37.14821265,127.037174,37.14911845
1232,0,127.036048,37.14911404,127.0371685,37.15001984
1233,0,127.0360425,37.15001543,127.037163,37.15092123
1234,0,127.0360369,37.15091683,127.0371575,37.15182262
1235,0,127.0360314,37.15181822,127.037152,37.15272401
1236,0,127.0360259,37.15271961,127.0371466,37.1536254
1237,0,127.0360204,37.153621,127.0371411,37.15452679
1238,0,127.0360149,37.15452239,127.0371356,37.15542818
1239,0,127.0360094,37.15542378,127.0371301,37.15632957
1240,0,127.0360039,37.15632516,127.0371246,37.15723096
1241,0,127.0359984,37.15722655,127.0371191,37.15813235
1242,0,127.0359929,37.15812794,127.0371136,37.15903374
1243,0,127.0359874,37.15902933,127.0371081,37.15993513
1244,0,127.0359819,37.15993072,127.0371026,37.16083652
1245,0,127.0359764,37.16083211,127.0370971,37.1617379
1246,0,127.0359708,37.1617335,127.0370916,37.16263929
1247,0,127.0359653,37.16263489,127.0370861,37.16354068
1248,0,127.0359598,37.16353628,127.0370806,37.16444207
1249,0,127.0359543,37.16443767,127.0370751,37.16534346
1250,0,127.0359488,37.16533905,127.0370696,37.16624485
1251,0,127.0359433,37.16624044,127.0370641,37.16714623
1252,0,127.0359378,37.16714183,127.0370586,37.16804762
1253,0,127.0359323,37.16804322,127.0370531,37.16894901
1254,0,127.0359268,37.1689446,127.0370476,37.1698504
1255,0,127.0359212,37.16984599,127.0370421,37.17075179
1256,0,127.0359157,37.17074738,127.0370366,37.17165317
1257,0,127.0359102,37.17164877,127.0370311,37.17255456
1258,0,127.0359047,37.17255015,127.0370256,37.17345595
1259,0,127.0358992,37.17345154,127.0370201,37.17435733
1260,0,127.0358937,37.17435293,127.0370146,37.17525872
1261,0,127.0358882,37.17525431,127.0370091,37.17616011
1262,0,127.0358827,37.1761557,127.0370036,37.17706149
1263,0,127.0358771,37.17705709,127.0369981,37.17796288
1264,0,127.0358716,37.17795847,127.0369926,37.17886427
1265,0,127.0358661,37.17885986,127.0369871,37.17976565
1266,0,127.0358606,37.17976125,127.0369816,37.18066704
1267,0,127.0358551,37.18066263,127.0369761,37.18156843
1268,0,127.0358496,37.18156402,127.0369706,37.18246981
1269,0,127.035844,37.1824654,127.0369651,37.1833712
1270,0,127.0358385,37.18336679,127.0369596,37.18427258
1271,1,127.035833,37.18426817,127.0369541,37.18517397
1272,0,127.0358275,37.18516956,127.0369486,37.18607535
1273,0,127.035822,37.18607094,127.0369431,37.18697674
1274,0,127.0358165,37.18697233,127.0369376,37.18787812
1275,0,127.0358109,37.18787371,127.0369321,37.18877951
1276,0,127.0358054,37.1887751,127.0369266,37.18968089
1277,0,127.0357999,37.18967648,127.0369211,37.19058228
1278,0,127.0357944,37.19057787,127.0369156,37.19148366
1279,0,127.0357889,37.19147925,127.0369101,37.19238504
1280,0,127.0357834,37.19238064,127.0369046,37.19328643
1281,0,127.0357778,37.19328202,127.0368991,37.19418781
1282,0,127.0357723,37.1941834,127.0368936,37.1950892
1283,0,127.0357668,37.19508479,127.036888,37.19599058
1284,0,127.0357613,37.19598617,127.0368825,37.19689196
1285,0,127.0357558,37.19688755,127.036877,37.19779335
1286,0,127.0357502,37.19778894,127.0368715,37.19869473
1287,0,127.0357447,37.19869032,127.036866,37.19959611
1288,0,127.0357392,37.1995917,127.0368605,37.2004975
1289,0,127.0372838,37.1310906,127.0384042,37.13199639
1290,0,127.0372783,37.131992,127.0383987,37.13289778
1291,0,127.0372729,37.13289339,127.0383932,37.13379917
1292,0,127.0372674,37.13379478,127.0383877,37.13470057
1293,0,127.0372619,37.13469618,127.0383823,37.13560196
1294,0,127.0372564,37.13559757,127.0383768,37.13650335
1295,0,127.0372509,37.13649896,127.0383713,37.13740475
1296,0,127.0372454,37.13740036,127.0383658,37.13830614
1297,0,127.0372399,37.13830175,127.0383603,37.13920753
1298,0,127.0372344,37.13920314,127.0383549,37.14010892
1299,0,127.0372289,37.14010453,127.0383494,37.14101031
1300,0,127.0372235,37.14100592,127.0383439,37.14191171
1301,0,127.037218,37.14190732,127.0383384,37.1428131
1302,0,127.0372125,37.14280871,127.038333,37.14371449
1303,0,127.037207,37.1437101,127.0383275,37.14461588
1304,0,127.0372015,37.14461149,127.038322,37.14551727
1305,0,127.037196,37.14551288,127.0383165,37.14641867
1306,0,127.0371905,37.14641427,127.038311,37.14732006
1307,0,127.037185,37.14731567,127.0383056,37.14822145
1308,0,127.0371795,37.14821706,127.0383001,37.14912284
1309,0,127.037174,37.14911845,127.0382946,37.15002423
1310,0,127.0371685,37.15001984,127.0382891,37.15092562
1311,0,127.037163,37.15092123,127.0382836,37.15182701
1312,0,127.0371575,37.15182262,127.0382782,37.1527284
1313,0,127.037152,37.15272401,127.0382727,37.15362979
1314,0,127.0371466,37.1536254,127.0382672,37.15453118
1315,0,127.0371411,37.15452679,127.0382617,37.15543257
1316,0,127.0371356,37.15542818,127.0382562,37.15633396
1317,0,127.0371301,37.15632957,127.0382508,37.15723535
1318,0,127.0371246,37.15723096,127.0382453,37.15813674
1319,0,127.0371191,37.15813235,127.0382398,37.15903813
1320,0,127.0371136,37.15903374,127.0382343,37.15993952
1321,1,127.0371081,37.15993513,127.0382288,37.16084091
1322,0,127.0371026,37.16083652,127.0382233,37.1617423
1323,0,127.0370971,37.1617379,127.0382179,37.16264369
1324,0,127.0370916,37.16263929,127.0382124,37.16354508
1325,0,127.0370861,37.16354068,127.0382069,37.16444646
1326,0,127.0370806,37.16444207,127.0382014,37.16534785
1327,0,127.0370751,37.16534346,127.0381959,37.16624924
1328,0,127.0370696,37.16624485,127.0381904,37.16715063
1329,0,127.0370641,37.16714623,127.038185,37.16805202
1330,0,127.0370586,37.16804762,127.0381795,37.16895341
1331,0,127.0370531,37.16894901,127.038174,37.16985479
1332,0,127.0370476,37.1698504,127.0381685,37.17075618
1333,0,127.0370421,37.17075179,127.038163,37.17165757
1334,0,127.0370366,37.17165317,127.0381575,37.17255896
1335,0,127.0370311,37.17255456,127.038152,37.17346034
1336,0,127.0370256,37.17345595,127.0381466,37.17436173
1337,0,127.0370201,37.17435733,127.0381411,37.17526312
1338,0,127.0370146,37.17525872,127.0381356,37.1761645
1339,0,127.0370091,37.17616011,127.0381301,37.17706589
1340,0,127.0370036,37.17706149,127.0381246,37.17796728
1341,0,127.0369981,37.17796288,127.0381191,37.17886866
1342,0,127.0369926,37.17886427,127.0381136,37.17977005
1343,0,127.0369871,37.17976565,127.0381081,37.18067144
1344,0,127.0369816,37.18066704,127.0381027,37.18157282
1345,0,127.0369761,37.18156843,127.0380972,37.18247421
1346,0,127.0369706,37.18246981,127.0380917,37.18337559
1347,0,127.0369651,37.1833712,127.0380862,37.18427698
1348,0,127.0369596,37.18427258,127.0380807,37.18517836
1349,0,127.0369541,37.18517397,127.0380752,37.18607975
1350,0,127.0369486,37.18607535,127.0380697,37.18698114
1351,0,127.0369431,37.18697674,127.0380642,37.18788252
1352,0,127.0369376,37.18787812,127.0380587,37.18878391
1353,0,127.0369321,37.18877951,127.0380532,37.18968529
1354,0,127.0369266,37.18968089,127.0380478,37.19058667
1355,0,127.0369211,37.19058228,127.0380423,37.19148806
1356,0,127.0369156,37.19148366,127.0380368,37.19238944
1357,0,127.0369101,37.19238504,127.0380313,37.19329083
1358,0,127.0369046,37.19328643,127.0380258,37.19419221
1359,0,127.0368991,37.19418781,127.0380203,37.1950936
1360,0,127.0368936,37.1950892,127.0380148,37.19599498
1361,0,127.036888,37.19599058,127.0380093,37.19689636
1362,0,127.0368825,37.19689196,127.0380038,37.19779775
1363,0,127.036877,37.19779335,127.0379983,37.19869913
1364,0,127.0368715,37.19869473,127.0379928,37.19960051
1365,0,127.036866,37.19959611,127.0379873,37.2005019
1366,0,127.0384151,37.1301936,127.0395354,37.13109937
1367,0,127.0384096,37.13109499,127.03953,37.13200076
1368,0,127.0384042,37.13199639,127.0395245,37.13290216
1369,0,127.0383987,37.13289778,127.039519,37.13380355
1370,0,127.0383932,37.13379917,127.0395136,37.13470495
1371,0,127.0383877,37.13470057,127.0395081,37.13560634
1372,0,127.0383823,37.13560196,127.0395027,37.13650773
1373,0,127.0383768,37.13650335,127.0394972,37.13740912
1374,0,127.0383713,37.13740475,127.0394917,37.13831052
1375,0,127.0383658,37.13830614,127.0394863,37.13921191
1376,0,127.0383603,37.13920753,127.0394808,37.1401133
1377,0,127.0383549,37.14010892,127.0394753,37.14101469
1378,0,127.0383494,37.14101031,127.0394699,37.14191609
1379,0,127.0383439,37.14191171,127.0394644,37.14281748
1380,0,127.0383384,37.1428131,127.0394589,37.14371887
1381,0,127.038333,37.14371449,127.0394535,37.14462026
1382,0,127.0383275,37.14461588,127.039448,37.14552165
1383,0,127.038322,37.14551727,127.0394425,37.14642305
1384,0,127.0383165,37.14641867,127.0394371,37.14732444
1385,0,127.038311,37.14732006,127.0394316,37.14822583
1386,0,127.0383056,37.14822145,127.0394262,37.14912722
1387,0,127.0383001,37.14912284,127.0394207,37.15002861
1388,0,127.0382946,37.15002423,127.0394152,37.15093
1389,0,127.0382891,37.15092562,127.0394097,37.15183139
1390,0,127.0382836,37.15182701,127.0394043,37.15273278
1391,0,127.0382782,37.1527284,127.0393988,37.15363417
1392,0,127.0382727,37.15362979,127.0393933,37.15453556
1393,0,127.0382672,37.15453118,127.0393879,37.15543695
1394,0,127.0382617,37.15543257,127.0393824,37.15633834
1395,0,127.0382562,37.15633396,127.0393769,37.15723973
1396,0,127.0382508,37.15723535,127.0393715,37.15814112
1397,0,127.0382453,37.15813674,127.039366,37.15904251
1398,0,127.0382398,37.15903813,127.0393605,37.1599439
1399,0,127.0382343,37.15993952,127.0393551,37.16084529
1400,0,127.0382288,37.16084091,127.0393496,37.16174668
1401,0,127.0382233,37.1617423,127.0393441,37.16264807
1402,0,127.0382179,37.16264369,127.0393387,37.16354946
1403,0,127.0382124,37.16354508,127.0393332,37.16445085
1404,0,127.0382069,37.16444646,127.0393277,37.16535224
1405,0,127.0382014,37.16534785,127.0393222,37.16625362
1406,0,127.0381959,37.16624924,127.0393168,37.16715501
1407,0,127.0381904,37.16715063,127.0393113,37.1680564
1408,0,127.038185,37.16805202,127.0393058,37.16895779
1409,0,127.0381795,37.16895341,127.0393004,37.16985918
1410,0,127.038174,37.16985479,127.0392949,37.17076057
1411,0,127.0381685,37.17075618,127.0392894,37.17166195
1412,0,127.038163,37.17165757,127.0392839,37.17256334
1413,0,127.0381575,37.17255896,127.0392785,37.17346473
1414,0,127.038152,37.17346034,127.039273,37.17436612
1415,0,127.0381466,37.17436173,127.0392675,37.1752675
1416,0,127.0381411,37.17526312,127.039262,37.17616889
1417,0,127.0381356,37.1761645,127.0392566,37.17707028
1418,0,127.0381301,37.17706589,127.0392511,37.17797166
1419,0,127.0381246,37.17796728,127.0392456,37.17887305
1420,0,127.0381191,37.17886866,127.0392401,37.17977444
1421,0,127.0381136,37.17977005,127.0392347,37.18067582
1422,0,127.0381081,37.18067144,127.0392292,37.18157721
1423,0,127.0381027,37.18157282,127.0392237,37.18247859
1424,0,127.0380972,37.18247421,127.0392182,37.18337998
1425,0,127.0380917,37.18337559,127.0392128,37.18428137
1426,0,127.0380862,37.18427698,127.0392073,37.18518275
1427,0,127.0380807,37.18517836,127.0392018,37.18608414
1428,2,127.0380752,37.18607975,127.0391963,37.18698552
1429,0,127.0380697,37.18698114,127.0391909,37.18788691
1430,0,127.0380642,37.18788252,127.0391854,37.18878829
1431,0,127.0380587,37.18878391,127.0391799,37.18968968
1432,0,127.0380532,37.18968529,127.0391744,37.19059106
1433,0,127.0380478,37.19058667,127.039169,37.19149245
1434,0,127.0380423,37.19148806,127.0391635,37.19239383
1435,0,127.0380368,37.19238944,127.039158,37.19329522
1436,0,127.0380313,37.19329083,127.0391525,37.1941966
1437,0,127.0380258,37.19419221,127.039147,37.19509798
1438,0,127.0380203,37.1950936,127.0391416,37.19599937
1439,0,127.0380148,37.19599498,127.0391361,37.19690075
1440,0,127.0380093,37.19689636,127.0391306,37.19780214
1441,0,127.0380038,37.19779775,127.0391251,37.19870352
1442,0,127.0379983,37.19869913,127.0391196,37.1996049
1443,0,127.0395464,37.12929658,127.0406667,37.13020234
1444,0,127.0395409,37.13019798,127.0406612,37.13110374
1445,0,127.0395354,37.13109937,127.0406558,37.13200513
1446,0,127.03953,37.13200076,127.0406503,37.13290653
1447,0,127.0395245,37.13290216,127.0406449,37.13380792
1448,0,127.039519,37.13380355,127.0406394,37.13470931
1449,0,127.0395136,37.13470495,127.040634,37.13561071
1450,0,127.0395081,37.13560634,127.0406285,37.1365121
1451,0,127.0395027,37.13650773,127.0406231,37.13741349
1452,0,127.0394972,37.13740912,127.0406176,37.13831489
1453,0,127.0394917,37.13831052,127.0406122,37.13921628
1454,0,127.0394863,37.13921191,127.0406067,37.14011767
1455,1,127.0394808,37.1401133,127.0406013,37.14101906
1456,0,127.0394753,37.14101469,127.0405958,37.14192046
1457,0,127.0394699,37.14191609,127.0405904,37.14282185
1458,0,127.0394644,37.14281748,127.0405849,37.14372324
1459,0,127.0394589,37.14371887,127.0405795,37.14462463
1460,0,127.0394535,37.14462026,127.040574,37.14552602
1461,0,127.039448,37.14552165,127.0405686,37.14642742
1462,0,127.0394425,37.14642305,127.0405631,37.14732881
1463,0,127.0394371,37.14732444,127.0405577,37.1482302
1464,0,127.0394316,37.14822583,127.0405522,37.14913159
1465,0,127.0394262,37.14912722,127.0405468,37.15003298
1466,0,127.0394207,37.15002861,127.0405413,37.15093437
1467,0,127.0394152,37.15093,127.0405359,37.15183576
1468,0,127.0394097,37.15183139,127.0405304,37.15273715
1469,0,127.0394043,37.15273278,127.0405249,37.15363854
1470,0,127.0393988,37.15363417,127.0405195,37.15453994
1471,0,127.0393933,37.15453556,127.040514,37.15544133
1472,0,127.0393879,37.15543695,127.0405086,37.15634272
1473,0,127.0393824,37.15633834,127.0405031,37.15724411
1474,0,127.0393769,37.15723973,127.0404977,37.1581455
1475,0,127.0393715,37.15814112,127.0404922,37.15904689
1476,0,127.039366,37.15904251,127.0404868,37.15994827
1477,0,127.0393605,37.1599439,127.0404813,37.16084966
1478,0,127.0393551,37.16084529,127.0404758,37.16175105
1479,0,127.0393496,37.16174668,127.0404704,37.16265244
1480,0,127.0393441,37.16264807,127.0404649,37.16355383
1481,0,127.0393387,37.16354946,127.0404595,37.16445522
1482,0,127.0393332,37.16445085,127.040454,37.16535661
1483,0,127.0393277,37.16535224,127.0404486,37.166258
1484,0,127.0393222,37.16625362,127.0404431,37.16715939
1485,0,127.0393168,37.16715501,127.0404376,37.16806078
1486,0,127.0393113,37.1680564,127.0404322,37.16896216
1487,0,127.0393058,37.16895779,127.0404267,37.16986355
1488,0,127.0393004,37.16985918,127.0404213,37.17076494
1489,0,127.0392949,37.17076057,127.0404158,37.17166633
1490,0,127.0392894,37.17166195,127.0404104,37.17256771
1491,0,127.0392839,37.17256334,127.0404049,37.1734691
1492,0,127.0392785,37.17346473,127.0403994,37.17437049
1493,0,127.039273,37.17436612,127.040394,37.17527188
1494,0,127.0392675,37.1752675,127.0403885,37.17617326
1495,0,127.039262,37.17616889,127.0403831,37.17707465
1496,0,127.0392566,37.17707028,127.0403776,37.17797604
1497,0,127.0392511,37.17797166,127.0403721,37.17887742
1498,0,127.0392456,37.17887305,127.0403667,37.17977881
1499,0,127.0392401,37.17977444,127.0403612,37.1806802
1500,0,127.0392347,37.18067582,127.0403557,37.18158158
1501,0,127.0392292,37.18157721,127.0403503,37.18248297
1502,0,127.0392237,37.18247859,127.0403448,37.18338436
1503,1,127.0392182,37.18337998,127.0403394,37.18428574
1504,0,127.0392128,37.18428137,127.0403339,37.18518713
1505,0,127.0392073,37.18518275,127.0403284,37.18608851
1506,0,127.0392018,37.18608414,127.040323,37.1869899
1507,1,127.0391963,37.18698552,127.0403175,37.18789128
1508,0,127.0391909,37.18788691,127.040312,37.18879267
1509,0,127.0391854,37.18878829,127.0403066,37.18969405
1510,0,127.0391799,37.18968968,127.0403011,37.19059544
1511,0,127.0391744,37.19059106,127.0402956,37.19149682
1512,0,127.039169,37.19149245,127.0402902,37.19239821
1513,0,127.0391635,37.19239383,127.0402847,37.19329959
1514,0,127.039158,37.19329522,127.0402793,37.19420098
1515,0,127.0391525,37.1941966,127.0402738,37.19510236
1516,0,127.039147,37.19509798,127.0402683,37.19600375
1517,0,127.0391416,37.19599937,127.0402629,37.19690513
1518,0,127.0391361,37.19690075,127.0402574,37.19780651
1519,0,127.0391306,37.19780214,127.0402519,37.1987079
1520,0,127.0406776,37.12839956,127.0417979,37.12930531
1521,0,127.0406721,37.12930095,127.0417925,37.1302067
1522,0,127.0406667,37.13020234,127.041787,37.1311081
1523,0,127.0406612,37.13110374,127.0417816,37.13200949
1524,0,127.0406558,37.13200513,127.0417762,37.13291088
1525,0,127.0406503,37.13290653,127.0417707,37.13381228
1526,0,127.0406449,37.13380792,127.0417653,37.13471367
1527,0,127.0406394,37.13470931,127.0417598,37.13561506
1528,0,127.040634,37.13561071,127.0417544,37.13651646
1529,0,127.0406285,37.1365121,127.041749,37.13741785
1530,0,127.0406231,37.13741349,127.0417435,37.13831924
1531,0,127.0406176,37.13831489,127.0417381,37.13922064
1532,0,127.0406122,37.13921628,127.0417327,37.14012203
1533,0,127.0406067,37.14011767,127.0417272,37.14102342
1534,0,127.0406013,37.14101906,127.0417218,37.14192482
1535,0,127.0405958,37.14192046,127.0417164,37.14282621
1536,0,127.0405904,37.14282185,127.0417109,37.1437276
1537,0,127.0405849,37.14372324,127.0417055,37.14462899
1538,0,127.0405795,37.14462463,127.0417,37.14553038
1539,0,127.040574,37.14552602,127.0416946,37.14643178
1540,0,127.0405686,37.14642742,127.0416892,37.14733317
1541,0,127.0405631,37.14732881,127.0416837,37.14823456
1542,0,127.0405577,37.1482302,127.0416783,37.14913595
1543,0,127.0405522,37.14913159,127.0416728,37.15003734
1544,0,127.0405468,37.15003298,127.0416674,37.15093873
1545,0,127.0405413,37.15093437,127.041662,37.15184012
1546,0,127.0405359,37.15183576,127.0416565,37.15274151
1547,0,127.0405304,37.15273715,127.0416511,37.15364291
1548,0,127.0405249,37.15363854,127.0416456,37.1545443
1549,0,127.0405195,37.15453994,127.0416402,37.15544569
1550,0,127.040514,37.15544133,127.0416348,37.15634708
1551,0,127.0405086,37.15634272,127.0416293,37.15724847
1552,0,127.0405031,37.15724411,127.0416239,37.15814986
1553,0,127.0404977,37.1581455,127.0416184,37.15905125
1554,0,127.0404922,37.15904689,127.041613,37.15995264
1555,0,127.0404868,37.15994827,127.0416075,37.16085403
1556,0,127.0404813,37.16084966,127.0416021,37.16175542
1557,0,127.0404758,37.16175105,127.0415967,37.1626568
1558,0,127.0404704,37.16265244,127.0415912,37.16355819
1559,0,127.0404649,37.16355383,127.0415858,37.16445958
1560,0,127.0404595,37.16445522,127.0415803,37.16536097
1561,0,127.040454,37.16535661,127.0415749,37.16626236
1562,0,127.0404486,37.166258,127.0415694,37.16716375
1563,0,127.0404431,37.16715939,127.041564,37.16806514
1564,0,127.0404376,37.16806078,127.0415585,37.16896653
1565,0,127.0404322,37.16896216,127.0415531,37.16986791
1566,0,127.0404267,37.16986355,127.0415477,37.1707693
1567,0,127.0404213,37.17076494,127.0415422,37.17167069
1568,0,127.0404158,37.17166633,127.0415368,37.17257208
1569,0,127.0404104,37.17256771,127.0415313,37.17347347
1570,0,127.0404049,37.1734691,127.0415259,37.17437485
1571,0,127.0403994,37.17437049,127.0415204,37.17527624
1572,0,127.040394,37.17527188,127.041515,37.17617763
1573,0,127.0403885,37.17617326,127.0415095,37.17707902
1574,0,127.0403831,37.17707465,127.0415041,37.1779804
1575,1,127.0403776,37.17797604,127.0414986,37.17888179
1576,0,127.0403721,37.17887742,127.0414932,37.17978318
1577,0,127.0403667,37.17977881,127.0414877,37.18068456
1578,0,127.0403612,37.1806802,127.0414823,37.18158595
1579,0,127.0403557,37.18158158,127.0414768,37.18248734
1580,2,127.0403503,37.18248297,127.0414714,37.18338872
1581,0,127.0403448,37.18338436,127.0414659,37.18429011
1582,1,127.0403394,37.18428574,127.0414605,37.18519149
1583,0,127.0403339,37.18518713,127.041455,37.18609288
1584,1,127.0403284,37.18608851,127.0414496,37.18699426
1585,0,127.040323,37.1869899,127.0414441,37.18789565
1586,0,127.0403175,37.18789128,127.0414387,37.18879704
1587,0,127.040312,37.18879267,127.0414332,37.18969842
1588,1,127.0403066,37.18969405,127.0414278,37.19059981
1589,0,127.0403011,37.19059544,127.0414223,37.19150119
1590,0,127.0402956,37.19149682,127.0414169,37.19240258
1591,0,127.0402902,37.19239821,127.0414114,37.19330396
1592,0,127.0402847,37.19329959,127.041406,37.19420534
1593,0,127.0402793,37.19420098,127.0414005,37.19510673
1594,0,127.0402738,37.19510236,127.0413951,37.19600811
1595,0,127.0402683,37.19600375,127.0413896,37.1969095
1596,0,127.0402629,37.19690513,127.0413842,37.19781088
1597,0,127.0402574,37.19780651,127.0413787,37.19871226
1598,0,127.0418088,37.12750252,127.0429291,37.12840826
1599,0,127.0418033,37.12840391,127.0429237,37.12930965
1600,0,127.0417979,37.12930531,127.0429182,37.13021105
1601,0,127.0417925,37.1302067,127.0429128,37.13111244
