,id,acc_sum,lon1,lat1,lon2,lat2,cctv,cross,speedBump,parking,trafficLight,youth,baby,build,latM,lonM,youchiwon,elementry,academy,gym,school_zone,result,per,grade
370,370,0,127.015543,37.18598976,127.0166639,37.18689574,0,0,0,0,0,0.0,0.0,0.0,37.18553667000001,127.01610325,0,0,0,0,0,0,0,0
371,371,0,127.0155373,37.18689114,127.0166581,37.18779713,0,0,0,0,0,0.0,0.0,0.0,37.18643805000001,127.01609755,0,0,0,0,0,0,0,0
372,372,0,127.0155315,37.18779252,127.0166524,37.18869851,0,0,0,0,0,0.0,0.0,0.0,37.18733943000001,127.01609175,0,0,0,0,0,0,0,0
373,373,0,127.0155257,37.18869391,127.0166466,37.18959989,0,0,0,0,0,0.0,0.0,0.0,37.18824082,127.01608595,1,0,0,0,0,0,98,N
374,374,0,127.01552,37.18959529,127.0166409,37.19050127,0,0,0,0,0,0.0,0.0,0.0,37.189142200000006,127.01608025,1,0,0,0,0,0,98,N
375,375,0,127.0155142,37.19049667,127.0166351,37.19140265,0,0,0,0,0,0.0,0.0,0.0,37.19004358000001,127.01607445,0,0,0,0,0,0,0,0
376,376,0,127.0155085,37.19139805,127.0166294,37.19230404,0,0,0,0,0,0.0,0.0,0.0,37.19094496,127.01606875,0,0,0,0,0,0,0,0
377,377,0,127.0155027,37.19229943,127.0166237,37.19320542,0,0,0,0,0,0.0,0.0,0.0,37.19184634,127.01606295,0,0,0,0,0,0,0,0
378,378,0,127.0154969,37.19320081,127.0166179,37.1941068,0,0,0,0,0,0.0,0.0,0.0,37.19274772,127.01605715,0,0,0,0,0,0,0,0
379,379,0,127.0154912,37.1941022,127.0166122,37.19500818,0,0,0,0,0,0.0,0.0,326.54,37.19364911000001,127.01605145,0,0,0,0,0,0,98,N
380,380,0,127.0154854,37.19500358,127.0166064,37.19590956,0,0,0,0,0,0.0,0.0,0.0,37.19455049,127.01604565,0,0,0,0,0,0,0,0
381,381,0,127.0167902,37.1670653,127.0179108,37.16797127,0,0,0,0,0,0.0,0.0,0.0,37.16661221,127.01735045,0,0,0,0,0,0,0,0
382,382,0,127.0167844,37.16796668,127.0179051,37.16887266,0,0,0,0,0,0.0,0.0,0.0,37.16751359,127.01734465,0,0,0,0,0,0,0,0
383,383,0,127.0167787,37.16886807,127.0178993,37.16977404,0,0,0,0,0,0.0,0.0,0.0,37.16841498000001,127.01733895,0,0,0,0,0,0,0,0
384,384,0,127.016773,37.16976945,127.0178936,37.17067543,0,0,0,0,0,0.0,0.0,0.0,37.16931636,127.01733325,0,0,0,0,0,0,0,0
385,385,0,127.0167672,37.17067084,127.0178879,37.17157681,0,0,0,0,0,0.0,0.0,0.0,37.170217750000006,127.01732745,0,0,0,0,0,0,0,0
386,386,0,127.0167615,37.17157222,127.0178822,37.1724782,0,0,0,0,0,0.0,0.0,0.0,37.17111913000001,127.01732175,0,0,0,0,0,0,0,0
387,387,0,127.0167558,37.17247361,127.0178764,37.17337958,0,0,0,0,0,0.0,0.0,0.0,37.17202052,127.01731605,0,0,0,0,0,0,0,0
388,388,0,127.01675,37.17337499,127.0178707,37.17428097,0,0,0,0,0,0.0,0.0,0.0,37.17292190000001,127.01731025,0,0,0,0,0,0,0,0
389,389,0,127.0167443,37.17427638,127.017865,37.17518235,0,0,0,0,0,0.0,0.0,0.0,37.17382329,127.01730455,0,0,0,0,0,0,0,0
390,390,0,127.0167385,37.17517776,127.0178592,37.17608374,0,0,0,0,0,0.0,0.0,0.0,37.17472467,127.01729875,0,0,0,0,0,0,0,0
391,391,0,127.0167328,37.17607915,127.0178535,37.17698512,0,0,0,0,0,0.0,0.0,4540.02,37.17562606,127.01729305,0,0,0,0,1,0,98,N
392,392,0,127.016727,37.17698053,127.01784779999998,37.1778865,0,0,0,0,0,0.0,0.0,379.11,37.17652744,127.01728725,0,0,0,0,0,0,98,N
393,393,0,127.0167213,37.17788191,127.01784209999998,37.17878789,0,0,0,0,0,0.0,0.0,0.0,37.17742882,127.01728155,0,0,0,0,0,0,0,0
394,394,0,127.0167156,37.1787833,127.01783629999998,37.17968927,1,0,0,0,0,0.0,0.0,0.0,37.17833021,127.01727585,0,0,0,0,0,0,97,N
395,395,0,127.0167098,37.17968468,127.01783059999998,37.18059065,0,0,0,0,0,0.0,0.0,0.0,37.17923159,127.01727005,0,0,0,0,0,0,0,0
396,396,0,127.0167041,37.18058606,127.0178249,37.18149204,0,0,0,0,0,0.0,0.0,0.0,37.18013297,127.01726435,0,0,0,0,0,0,0,0
397,397,0,127.0166983,37.18148745,127.01781909999998,37.18239342,0,0,0,0,0,0.0,0.0,0.0,37.18103436,127.01725855,0,0,0,0,0,0,0,0
398,398,0,127.0166926,37.18238883,127.0178134,37.1832948,0,0,0,0,0,0.0,0.0,0.0,37.18193574,127.01725285,0,0,0,0,0,0,0,0
399,399,0,127.0166868,37.18329021,127.0178077,37.18419619,0,0,0,0,0,0.0,0.0,0.0,37.18283712,127.01724705,0,0,0,0,0,0,0,0
400,400,0,127.0166811,37.18419160000001,127.017802,37.18509757,0,0,0,0,0,0.0,0.0,0.0,37.18373851000001,127.01724135,0,0,0,0,0,0,0,0
401,401,0,127.0166754,37.18509298,127.0177962,37.18599895,0,0,0,0,0,0.0,0.0,0.0,37.18463989,127.01723565,0,0,0,0,0,0,0,0
402,402,0,127.0166696,37.18599436,127.0177905,37.18690033,0,0,0,0,0,0.0,0.0,0.0,37.18554127,127.01722985,0,0,0,0,0,0,0,0
403,403,0,127.0166639,37.18689574,127.0177848,37.18780172,0,0,0,0,0,0.0,0.0,0.0,37.18644265,127.01722415,0,0,0,0,0,0,0,0
404,404,0,127.0166581,37.18779713,127.017779,37.18870310000001,0,0,0,0,0,0.0,0.0,0.0,37.18734404,127.01721835,0,0,0,0,0,0,0,0
405,405,0,127.0166524,37.18869851,127.0177733,37.18960448,0,0,0,0,0,0.0,0.0,0.0,37.18824542,127.01721265,1,0,0,0,0,0,98,N
406,406,0,127.0166466,37.18959989,127.0177676,37.19050586,0,0,0,0,0,0.0,0.0,0.0,37.189146799999996,127.01720685,1,0,0,0,0,0,98,N
407,407,0,127.0166409,37.19050127,127.0177618,37.19140725,0,0,0,0,0,0.0,0.0,0.0,37.19004818000001,127.01720115,2,0,0,0,0,0,98,N
408,408,0,127.0166351,37.19140265,127.0177561,37.19230863,0,0,0,0,0,0.0,0.0,0.0,37.19094956000001,127.01719535,0,0,0,0,0,0,0,0
409,409,0,127.0166294,37.19230404,127.0177504,37.19321001,0,0,0,0,0,0.0,0.0,0.0,37.19185095,127.01718965,0,0,0,0,0,0,0,0
410,410,0,127.0166237,37.19320542,127.0177446,37.19411139,0,0,0,0,0,0.0,0.0,0.0,37.19275233000001,127.01718395,0,0,0,0,0,0,0,0
411,411,0,127.0166179,37.1941068,127.0177389,37.19501277,0,0,0,0,0,0.0,0.0,0.0,37.19365371000001,127.01717815,0,0,0,0,0,0,0,0
412,412,0,127.0166122,37.19500818,127.0177332,37.19591415,0,0,0,0,0,0.0,0.0,0.0,37.19455509000001,127.01717245,0,0,0,0,0,0,0,0
413,413,0,127.0166064,37.19590956,127.0177274,37.19681553,0,0,0,0,0,0.0,0.0,0.0,37.19545647,127.01716665,2,0,0,0,0,0,98,N
414,414,0,127.0179222,37.1661685,127.0190428,37.16707446,0,0,0,0,0,0.0,0.0,0.0,37.16571541,127.01848245,0,0,0,0,0,0,0,0
415,415,0,127.0179165,37.16706989,127.0190371,37.16797585,0,0,0,0,0,0.0,0.0,0.0,37.16661679999999,127.01847675,0,0,0,0,0,0,0,0
416,416,0,127.0179108,37.16797127,127.0190314,37.16887723,0,0,0,0,0,0.0,0.0,0.0,37.16751818,127.01847105,0,0,0,0,0,0,0,0
417,417,0,127.0179051,37.16887266,127.0190257,37.16977862,0,0,0,0,0,0.0,0.0,0.0,37.16841957,127.01846535,0,0,0,0,0,0,0,0
418,418,0,127.0178993,37.16977404,127.01902,37.17068001,0,0,0,0,0,0.0,0.0,0.0,37.16932095,127.01845955,0,0,0,0,0,0,0,0
419,419,0,127.0178936,37.17067543,127.0190143,37.17158139,0,0,0,0,0,0.0,0.0,0.0,37.17022234000001,127.01845385,0,0,0,0,0,0,0,0
420,420,0,127.0178879,37.17157681,127.0190086,37.17248278,0,0,0,0,0,0.0,0.0,0.0,37.17112372,127.01844815,0,0,0,0,0,0,0,0
421,421,0,127.0178822,37.1724782,127.0190029,37.17338416,0,0,0,0,0,0.0,0.0,188.64,37.17202511000001,127.01844245,0,0,0,0,0,0,99,N
422,422,0,127.0178764,37.17337958,127.0189971,37.17428554,0,0,0,0,0,0.0,0.0,0.0,37.17292649000001,127.01843665,0,0,0,0,0,0,0,0
423,423,0,127.0178707,37.17428097,127.0189914,37.17518693,0,0,0,0,0,0.0,0.0,0.0,37.17382788000001,127.01843095,0,0,0,0,0,0,0,0
424,424,0,127.017865,37.17518235,127.0189857,37.17608831,0,0,0,0,0,0.0,0.0,0.0,37.17472926000001,127.01842525,0,0,0,0,1,0,99,N
425,425,0,127.0178592,37.17608374,127.01898,37.17698970000001,0,0,0,0,0,0.0,0.0,0.0,37.17563065,127.01841945,0,0,0,0,0,0,0,0
426,426,0,127.0178535,37.17698512,127.0189743,37.17789108,0,0,0,0,0,0.0,0.0,0.0,37.17653203,127.01841375,0,0,0,0,1,0,99,N
427,427,0,127.01784779999998,37.1778865,127.0189686,37.17879247,0,0,0,0,0,0.0,0.0,0.0,37.177433410000006,127.01840805,0,0,0,0,0,0,0,0
428,428,0,127.01784209999998,37.17878789,127.0189628,37.17969385,0,0,0,0,0,0.0,0.0,0.0,37.1783348,127.01840235,0,0,0,0,0,0,0,0
429,429,0,127.01783629999998,37.17968927,127.0189571,37.18059523,0,0,0,0,0,0.0,0.0,0.0,37.17923618,127.01839655,0,0,0,0,0,0,0,0
430,430,0,127.01783059999998,37.18059065,127.0189514,37.18149662,0,0,0,0,0,0.0,0.0,0.0,37.18013756000001,127.01839085,0,0,0,0,0,0,0,0
431,431,0,127.0178249,37.18149204,127.0189457,37.182398,0,0,0,0,0,0.0,0.0,0.0,37.18103895,127.01838515,0,0,0,0,0,0,0,0
432,432,0,127.01781909999998,37.18239342,127.01894,37.18329938,0,0,0,0,0,0.0,0.0,0.0,37.18194033,127.01837935,0,0,0,0,0,0,0,0
433,433,0,127.0178134,37.1832948,127.01893429999998,37.18420077,0,0,0,0,0,0.0,0.0,0.0,37.18284171000001,127.01837365000002,0,0,0,0,0,0,0,0
434,434,0,127.0178077,37.18419619,127.0189285,37.18510215,0,0,0,0,0,0.0,0.0,0.0,37.1837431,127.01836795,0,0,0,0,0,0,0,0
435,435,0,127.017802,37.18509757,127.01892279999998,37.18600353,0,0,0,0,0,0.0,0.0,0.0,37.18464448,127.01836225,0,0,0,0,0,0,0,0
436,436,0,127.0177962,37.18599895,127.01891709999998,37.18690491,0,0,0,0,0,0.0,0.0,0.0,37.18554586000001,127.01835645,0,0,0,0,0,0,0,0
437,437,0,127.0177905,37.18690033,127.0189114,37.1878063,0,0,0,0,0,0.0,0.0,0.0,37.18644724000001,127.01835075,0,0,0,0,0,0,0,0
438,438,0,127.0177848,37.18780172,127.0189057,37.18870768,0,0,0,0,0,0.0,0.0,0.0,37.18734863,127.01834505,0,0,0,0,0,0,0,0
439,439,0,127.017779,37.18870310000001,127.0189,37.18960906,0,0,0,0,0,0.0,0.0,0.0,37.18825001,127.01833925,0,0,0,0,0,0,0,0
440,440,0,127.0177733,37.18960448,127.0188942,37.19051044,0,0,0,0,0,0.0,0.0,0.0,37.189151390000006,127.01833355,2,0,0,0,0,0,98,N
441,441,0,127.0177676,37.19050586,127.0188885,37.19141183,0,0,0,0,0,0.0,0.0,0.0,37.19005277000001,127.01832785,2,0,0,0,0,0,98,N
442,442,0,127.0177618,37.19140725,127.0188828,37.19231321,0,0,0,0,0,0.0,0.0,0.0,37.19095416,127.01832205,0,0,1,0,0,0,98,N
443,443,0,127.0177561,37.19230863,127.0188771,37.19321459,0,0,0,0,0,0.0,0.0,0.0,37.19185554000001,127.01831635,0,0,1,0,0,0,98,N
444,444,0,127.0177504,37.19321001,127.0188714,37.19411597,0,0,0,0,0,0.0,0.0,0.0,37.19275692000001,127.01831065,0,0,0,0,0,0,0,0
445,445,0,127.0177446,37.19411139,127.0188656,37.19501735,0,0,0,0,0,0.0,0.0,5612.35,37.19365830000001,127.01830485,0,0,0,0,0,0,98,N
446,446,0,127.0177389,37.19501277,127.0188599,37.19591873,0,0,0,0,0,0.0,0.0,200.0,37.19455968,127.01829915,0,0,0,0,0,0,91,N
447,447,0,127.0177332,37.19591415,127.0188542,37.19682012,0,0,0,0,0,0.0,0.0,0.0,37.19546106,127.01829345,2,0,0,0,0,0,98,N
448,448,0,127.0190486,37.16617308,127.0201692,37.16707903,0,0,0,0,0,0.0,0.0,0.0,37.16571999,127.01960885,0,0,0,0,0,0,0,0
449,449,0,127.0190428,37.16707446,127.0201635,37.16798042,0,0,0,0,0,0.0,0.0,0.0,37.16662137,127.01960305,0,0,0,0,0,0,0,0
450,450,0,127.0190371,37.16797585,127.0201578,37.1688818,0,0,0,0,0,0.0,0.0,0.0,37.16752276,127.01959735,0,0,0,0,0,0,0,0
451,451,0,127.0190314,37.16887723,127.0201521,37.16978319,0,0,0,0,0,0.0,0.0,0.0,37.16842414,127.01959165,0,0,0,0,0,0,0,0
452,452,0,127.0190257,37.16977862,127.02014640000002,37.17068457,0,0,0,0,0,0.0,0.0,486.0,37.16932553000001,127.01958595,0,0,0,0,0,0,98,N
453,453,0,127.01902,37.17068001,127.0201407,37.17158596,0,0,0,0,0,0.0,0.0,411.0,37.17022692000001,127.01958025,1,0,0,0,0,0,98,N
454,454,0,127.0190143,37.17158139,127.020135,37.17248734,0,0,0,0,0,0.0,0.0,0.0,37.17112830000001,127.01957455,1,0,0,0,0,0,98,N
455,455,0,127.0190086,37.17248278,127.0201293,37.17338873,0,0,0,0,0,0.0,0.0,0.0,37.17202969,127.01956885,0,0,0,0,0,0,0,0
456,456,0,127.0190029,37.17338416,127.0201236,37.17429011,0,0,0,0,0,0.0,0.0,0.0,37.17293107,127.01956315,0,0,0,0,0,0,0,0
457,457,0,127.0189971,37.17428554,127.0201179,37.1751915,0,0,0,0,0,0.0,0.0,0.0,37.173832450000006,127.01955735,0,0,0,0,1,0,99,N
458,458,0,127.0189914,37.17518693,127.0201122,37.17609288,0,0,0,0,0,0.0,0.0,0.0,37.17473384,127.01955165,0,0,0,0,0,0,0,0
459,459,0,127.0189857,37.17608831,127.0201065,37.17699427,0,0,0,0,0,0.0,0.0,374.8,37.17563522,127.01954595,0,0,0,0,0,0,98,N
460,460,0,127.01898,37.17698970000001,127.0201008,37.17789565,0,0,0,0,0,0.0,0.0,0.0,37.176536610000014,127.01954025,0,0,0,0,0,0,0,0
461,461,0,127.0189743,37.17789108,127.0200951,37.17879703,0,0,0,0,0,0.0,0.0,0.0,37.17743799,127.01953455,0,0,0,0,1,0,99,N
462,462,0,127.0189686,37.17879247,127.0200894,37.17969842,0,0,0,0,0,0.0,0.0,0.0,37.17833938,127.01952885,0,0,0,0,0,0,0,0
463,463,0,127.0189628,37.17969385,127.0200837,37.1805998,0,0,0,0,0,0.0,0.0,0.0,37.17924076,127.01952305,0,0,0,0,0,0,0,0
464,464,0,127.0189571,37.18059523,127.020078,37.18150118,0,0,0,0,0,0.0,0.0,0.0,37.18014214,127.01951735,0,0,0,0,0,0,0,0
465,465,0,127.0189514,37.18149662,127.0200723,37.18240257,0,0,0,0,0,0.0,0.0,0.0,37.18104353,127.01951165,0,0,0,0,0,0,0,0
466,466,0,127.0189457,37.182398,127.0200666,37.18330395,0,0,0,0,0,0.0,0.0,0.0,37.18194491,127.01950595,0,0,0,0,0,0,0,0
467,467,0,127.01894,37.18329938,127.0200608,37.18420534,0,0,0,0,0,0.0,0.0,34.19,37.18284629,127.01950025,0,0,0,0,0,0,99,N
468,468,0,127.01893429999998,37.18420077,127.0200551,37.18510672,0,0,0,0,0,0.0,0.0,0.0,37.18374768,127.01949455,0,0,0,0,0,0,0,0
469,469,0,127.0189285,37.18510215,127.0200494,37.1860081,0,0,0,0,0,0.0,0.0,0.0,37.18464906,127.01948875,0,0,0,0,0,0,0,0
470,470,0,127.01892279999998,37.18600353,127.0200437,37.18690948,0,0,0,0,0,0.0,0.0,0.0,37.18555044,127.01948305,0,0,0,0,0,0,0,0
471,471,0,127.01891709999998,37.18690491,127.020038,37.18781087,0,0,0,0,0,0.0,0.0,0.0,37.18645182,127.01947735,0,0,0,0,0,0,0,0
472,472,0,127.0189114,37.1878063,127.02003229999998,37.18871225,0,0,0,0,0,0.0,0.0,0.0,37.18735321,127.01947165,0,0,0,0,0,0,0,0
473,473,0,127.0189057,37.18870768,127.02002659999998,37.18961363,0,0,0,0,0,0.0,0.0,0.0,37.18825459,127.01946595,0,0,0,0,0,0,0,0
474,474,0,127.0189,37.18960906,127.0200209,37.19051501,0,0,0,0,0,0.0,0.0,0.0,37.18915597,127.01946025,0,0,0,0,0,0,0,0
475,475,0,127.0188942,37.19051044,127.0200152,37.1914164,0,0,0,0,0,0.0,0.0,0.0,37.19005735,127.01945445,0,0,0,0,0,0,0,0
476,476,0,127.0188885,37.19141183,127.0200095,37.19231778,0,0,0,0,0,0.0,0.0,0.0,37.19095874,127.01944875,3,0,1,0,0,0,99,N
477,477,0,127.0188828,37.19231321,127.0200038,37.19321916,0,0,0,0,0,0.0,0.0,0.0,37.19186012,127.01944305,0,0,1,0,0,0,98,N
478,478,0,127.0188771,37.19321459,127.0199981,37.19412054,0,0,0,0,0,0.0,0.0,0.0,37.192761499999996,127.01943735,0,0,2,0,0,0,99,N
479,479,0,127.0188714,37.19411597,127.0199924,37.19502192,0,0,0,0,0,0.0,0.0,0.0,37.19366288000001,127.01943165000002,0,0,0,0,0,0,0,0
480,480,0,127.0188656,37.19501735,127.0199867,37.19592331,0,0,0,0,0,0.0,0.0,175.67,37.19456426000001,127.01942585,3,0,0,0,0,0,99,N
481,481,0,127.0188599,37.19591873,127.019981,37.19682469,0,0,0,0,0,0.0,0.0,0.0,37.19546564000001,127.01942015000002,0,0,0,0,0,0,0,0
482,482,0,127.0201749,37.16617764,127.0212955,37.16708358,0,0,0,0,0,0.0,0.0,0.0,37.16572455000001,127.02073515,0,0,0,0,0,0,0,0
483,483,0,127.0201692,37.16707903,127.0212898,37.16798497,0,0,0,0,0,0.0,0.0,0.0,37.16662594,127.02072945,0,0,0,0,0,0,0,0
484,484,0,127.0201635,37.16798042,127.0212841,37.16888636,0,0,0,0,0,0.0,0.0,0.0,37.16752733,127.02072375,0,0,0,0,0,0,0,0
485,485,0,127.0201578,37.1688818,127.0212784,37.16978774,0,0,0,0,0,0.0,0.0,0.0,37.16842871,127.02071805,0,0,0,0,0,0,0,0
486,486,0,127.0201521,37.16978319,127.0212728,37.17068913,0,0,0,0,0,0.0,0.0,0.0,37.1693301,127.02071235,2,0,0,0,0,0,98,N
487,487,0,127.02014640000002,37.17068457,127.0212671,37.17159051,0,0,0,0,0,0.0,0.0,356.67,37.17023148,127.02070665000002,2,0,0,0,0,0,98,N
488,488,0,127.0201407,37.17158596,127.0212614,37.1724919,0,0,0,0,0,0.0,0.0,0.0,37.17113287000001,127.02070095000002,2,0,0,0,0,0,98,N
489,489,0,127.020135,37.17248734,127.0212557,37.17339328,0,0,0,0,0,0.0,0.0,66.0,37.17203425000001,127.02069525000002,0,0,0,0,0,0,99,N
490,490,0,127.0201293,37.17338873,127.02125,37.17429467,0,0,0,0,0,0.0,0.0,153.99,37.17293564000001,127.02068955,0,0,0,0,0,0,99,N
491,491,0,127.0201236,37.17429011,127.0212443,37.17519605,0,0,0,0,0,0.0,0.0,411.0,37.17383702000001,127.02068385,0,0,0,0,0,0,98,N
492,492,0,127.0201179,37.1751915,127.0212386,37.17609744,0,0,0,0,0,0.0,0.0,0.0,37.17473841,127.02067815,0,0,0,0,0,0,0,0
493,493,0,127.0201122,37.17609288,127.02123290000002,37.17699882,0,0,0,0,0,0.0,0.0,172.55,37.17563979000001,127.02067245,0,0,0,0,0,0,99,N
494,494,0,127.0201065,37.17699427,127.0212273,37.17790021,0,0,0,0,0,0.0,0.0,1420.18,37.17654118,127.02066675,0,0,0,0,0,0,98,N
495,495,0,127.0201008,37.17789565,127.0212216,37.17880159,0,0,0,0,0,0.0,0.0,113.59,37.17744256,127.02066105,0,0,0,0,0,0,99,N
496,496,0,127.0200951,37.17879703,127.0212159,37.17970297,0,0,0,0,0,0.0,0.0,0.0,37.17834394000001,127.02065535,0,0,0,0,0,0,0,0
497,497,0,127.0200894,37.17969842,127.0212102,37.18060436,0,0,0,0,0,0.0,0.0,0.0,37.17924533,127.02064965,0,0,0,0,0,0,0,0
498,498,0,127.0200837,37.1805998,127.0212045,37.18150574,0,0,0,0,0,0.0,0.0,0.0,37.18014671,127.02064395,0,0,0,0,0,0,0,0
499,499,0,127.020078,37.18150118,127.0211988,37.18240713,0,0,0,0,0,0.0,0.0,0.0,37.18104809,127.02063825,0,0,0,0,0,0,0,0
500,500,0,127.0200723,37.18240257,127.0211931,37.18330851,0,0,0,0,0,0.0,0.0,0.0,37.18194948,127.02063255,0,0,0,0,0,0,0,0
501,501,0,127.0200666,37.18330395,127.0211874,37.18420989,0,0,0,0,0,0.0,0.0,0.0,37.18285086,127.02062685,0,0,0,0,0,0,0,0
502,502,0,127.0200608,37.18420534,127.0211817,37.18511128,0,0,0,0,0,0.0,0.0,0.0,37.18375225,127.02062105,0,0,0,0,0,0,0,0
503,503,0,127.0200551,37.18510672,127.021176,37.18601266,0,0,0,0,0,0.0,0.0,0.0,37.18465363,127.02061535,0,0,0,0,0,0,0,0
504,504,0,127.0200494,37.1860081,127.02117040000002,37.18691404,0,0,0,0,0,0.0,0.0,0.0,37.18555501,127.02060965,0,0,0,0,0,0,0,0
505,505,0,127.0200437,37.18690948,127.0211647,37.18781543,0,0,0,0,0,0.0,0.0,0.0,37.18645639,127.02060395,0,0,0,0,0,0,0,0
506,506,0,127.020038,37.18781087,127.021159,37.18871681,0,0,0,0,0,0.0,0.0,0.0,37.18735778,127.02059825,0,0,0,0,0,0,0,0
507,507,0,127.02003229999998,37.18871225,127.0211533,37.18961819,0,0,0,0,0,0.0,0.0,0.0,37.18825916,127.02059255,0,0,0,0,0,0,0,0
508,508,0,127.02002659999998,37.18961363,127.0211476,37.19051957,0,0,0,0,0,0.0,0.0,0.0,37.18916054,127.02058685,0,0,0,0,0,0,0,0
509,509,0,127.0200209,37.19051501,127.0211419,37.19142096,0,0,0,0,0,0.0,0.0,0.0,37.19006192000001,127.02058115,1,0,0,0,0,0,98,N
510,510,0,127.0200152,37.1914164,127.0211362,37.19232234,0,0,0,0,0,0.0,0.0,0.0,37.19096331,127.02057545,1,0,0,0,0,0,98,N
511,511,0,127.0200095,37.19231778,127.0211305,37.19322372,0,0,0,0,0,0.0,0.0,0.0,37.19186469,127.02056975,4,0,2,0,0,0,99,N
512,512,0,127.0200038,37.19321916,127.0211248,37.1941251,0,0,0,0,0,0.0,0.0,0.0,37.19276607000001,127.02056405,0,0,2,0,0,0,99,N
513,513,0,127.0199981,37.19412054,127.0211191,37.19502648,0,0,0,0,0,0.0,0.0,0.0,37.19366745000001,127.02055835,4,0,0,0,0,0,99,N
514,514,0,127.0199924,37.19502192,127.0211134,37.19592787,0,0,0,0,0,0.0,0.0,535.12,37.19456883000001,127.02055265,0,0,0,0,0,0,98,N
515,515,0,127.0199867,37.19592331,127.0211077,37.19682925,0,0,0,0,0,0.0,0.0,636.93,37.19547022,127.02054695,0,0,0,0,0,0,98,N
516,516,0,127.0213069,37.16528081,127.0224275,37.16618674,0,0,0,0,0,0.0,0.0,0.0,37.16482772000001,127.02186715000002,0,0,0,0,0,0,0,0
517,517,0,127.0213012,37.1661822,127.0224218,37.16708813,0,0,0,0,0,0.0,0.0,0.0,37.16572911,127.02186145000002,0,0,0,0,0,0,0,0
518,518,0,127.0212955,37.16708358,127.0224162,37.16798952,0,0,0,0,0,0.0,0.0,0.0,37.16663049,127.02185575,0,0,0,0,0,0,0,0
519,519,0,127.0212898,37.16798497,127.0224105,37.1688909,0,0,0,0,0,0.0,0.0,0.0,37.16753188,127.02185005,0,0,0,0,0,0,0,0
520,520,0,127.0212841,37.16888636,127.0224048,37.16979229,0,0,0,0,0,0.0,0.0,0.0,37.16843327000001,127.02184435,0,0,0,0,0,0,0,0
521,521,0,127.0212784,37.16978774,127.0223991,37.17069367,0,0,0,0,0,0.0,0.0,0.0,37.16933465,127.02183865,4,0,0,0,0,0,99,N
522,522,0,127.0212728,37.17068913,127.0223935,37.17159506,0,0,0,0,0,0.0,0.0,0.0,37.170236040000006,127.02183305,4,0,0,0,0,0,99,N
523,523,0,127.0212671,37.17159051,127.0223878,37.17249644,0,0,0,0,0,0.0,0.0,205.61,37.17113742000001,127.02182735,3,0,0,1,0,0,99,N
524,524,0,127.0212614,37.1724919,127.0223821,37.17339783,0,0,0,0,0,0.0,0.0,0.0,37.17203881,127.02182165,1,0,0,1,0,0,99,N
525,525,0,127.0212557,37.17339328,127.0223764,37.17429921,0,0,0,0,0,0.0,0.0,196.5,37.17294019000001,127.02181595,0,0,0,0,0,0,98,N
526,526,0,127.02125,37.17429467,127.0223708,37.1752006,0,0,0,0,0,0.0,0.0,0.0,37.17384158,127.02181025,0,0,0,0,0,0,0,0
527,527,0,127.0212443,37.17519605,127.0223651,37.17610198,0,0,0,0,0,0.0,0.0,474.89,37.17474296,127.02180455,0,0,0,0,0,0,98,N
528,528,0,127.0212386,37.17609744,127.0223594,37.17700337,0,1,0,0,0,0.0,0.0,330.85,37.17564435,127.02179885,0,0,0,0,0,0,98,N
529,529,0,127.02123290000002,37.17699882,127.0223537,37.17790475,0,0,0,0,0,0.0,0.0,258.88,37.17654573,127.02179315000002,0,0,0,0,0,0,96,N
530,530,0,127.0212273,37.17790021,127.0223481,37.17880614,0,0,0,0,0,0.0,0.0,177.79,37.17744712,127.02178755,0,0,0,0,0,0,99,N
531,531,0,127.0212216,37.17880159,127.0223424,37.17970752,0,0,0,0,0,0.0,0.0,408.73,37.1783485,127.02178185,0,0,0,0,0,0,98,N
532,532,0,127.0212159,37.17970297,127.0223367,37.18060891,0,0,0,0,0,0.0,0.0,0.0,37.17924988,127.02177615,0,0,0,0,0,0,0,0
533,533,0,127.0212102,37.18060436,127.022331,37.18151029,0,0,0,0,0,0.0,0.0,0.0,37.18015127,127.02177045,0,0,0,0,0,0,0,0
534,534,0,127.0212045,37.18150574,127.0223254,37.18241167,0,0,0,0,0,0.0,0.0,0.0,37.18105265,127.02176475,0,0,0,0,0,0,0,0
535,535,0,127.0211988,37.18240713,127.0223197,37.18331306,0,0,0,0,0,0.0,0.0,0.0,37.18195404000001,127.02175905,0,0,0,0,0,0,0,0
536,536,0,127.0211931,37.18330851,127.022314,37.18421444,0,0,0,0,0,0.0,0.0,0.0,37.18285542000001,127.02175335,0,0,0,0,0,0,0,0
537,537,0,127.0211874,37.18420989,127.0223083,37.18511582,0,0,0,0,0,0.0,0.0,0.0,37.1837568,127.02174765,0,0,0,0,0,0,0,0
538,538,0,127.0211817,37.18511128,127.0223027,37.18601721,0,0,0,0,0,0.0,0.0,0.0,37.18465819000001,127.02174195,0,0,0,0,0,0,0,0
539,539,0,127.021176,37.18601266,127.022297,37.18691859,0,0,0,0,0,0.0,0.0,0.0,37.18555957000001,127.02173625,0,0,0,0,0,0,0,0
540,540,0,127.02117040000002,37.18691404,127.0222913,37.18781997,0,0,0,0,0,0.0,0.0,0.0,37.18646095,127.02173065000002,0,0,0,0,0,0,0,0
